claim_relation_id,source_id,source_name,source_type,relation_type,relation_label,target_id,target_name,target_type,usage,layer,mention_count,document_count,paragraph_count,sentence_count,category_count,evidence_count,example_text,example_url
crel_d1c7e51a74ab,ent_36a6e2ca16cd,鑑真大師,Person,entity_explained_by_claim,实体由语境命题解释,claim_b84971b33e06,作者把鑑真大師「山川異域，日月同天」解釋為中日雖異域而同在天地之下、同屬人類且皆有佛教流傳，並由此寄望佛子同心同德、護持佛教。,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,1,1,1,1,1,鑑真大師的意思是，他的故鄉在中國，現在「山川異域」，越過了萬重山，跨過了萬重水，儘管人在異域，日本和中國不同，但是「日月同天」，太陽和月亮同在一個天地之下，中國也好，日本也好，也都在同一個天下，都是人類，都有佛教在流傳；⟂S⟂因此，寄望佛子要同心同德，護持佛教；,https://books.masterhsingyun.org/ArticleDetail/artcle11104
crel_60830a464d15,ent_bfb74faa1d08,智者大師,Person,entity_explained_by_claim,实体由语境命题解释,claim_7784391ac811,智者大师读《法华经·药王菩萨品》时，了悟“心缘苦行，是名真精进”，并因此豁然开悟。,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,1,1,1,1,1,隋朝智者大師在讀到《法華經‧藥王菩薩品》時，了悟「心緣苦行，是名真精進」，頓時豁然開悟，我雖自嘆無此福德能善入佛慧，但半世紀來的出家生涯，及數十年來的憂患相煎，使我確實體會到修行並不是表相上的苦樂榮衰，而是在真參實學中，顯發自性的光芒；,https://books.masterhsingyun.org/ArticleDetail/artcle21387
crel_bed2b5961b6f,ent_bfb74faa1d08,智者大師,Person,entity_has_condition_claim,实体具有条件或范围命题,claim_e891b0c05204,依智者大師的觀解，九界眾生當下一念所趣向的種種境界皆屬虛妄分別的思議境，並非天台圓頓止觀所觀的如實境界；唯圓滿證悟諸法實相之佛能圓觀諸法存在的不思議境。,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,1,1,1,1,1,如此一念相應的十法界，除佛以外之九界眾生，其當下一念心所趣向之種種境界，依智者大師之觀解皆是虛妄分別之思議境，並非天台圓頓止觀所觀之如實境界，唯圓滿證悟諸法實相之佛乃能圓觀諸法存在之不思議境。,https://books.masterhsingyun.org/ArticleDetail/artcle17778
crel_6bb7ffa3b9e4,ent_304f85e4035e,慈航法師,Person,entity_explained_by_claim,实体由语境命题解释,claim_041987e4ed72,一九五○年，大醒卓錫新竹香山，次年應新竹靈隱寺之邀，到該寺主辦「台灣佛教講習會」並擔任導師，這是繼慈航法師來台創辦佛學院之後，另一個僧伽教育中心。,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,0,0,0,0,1,一九五○年，大醒卓錫新竹香山，次年應新竹靈隱寺之邀，到該寺主辦「台灣佛教講習會」並擔任導師，這是繼慈航法師來台創辦佛學院之後，另一個僧伽教育中心。,https://books.masterhsingyun.org/ArticleDetail/artcle2562
crel_e436ff66a1a4,ent_304f85e4035e,慈航法師,Person,entity_explained_by_claim,实体由语境命题解释,claim_17d087992841,慈航法師在臺灣提倡藥石時稱念供養佛、法、僧及一切眾生的傳統規矩。,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,0,0,0,0,1,過去佛光山的藥石，都是依照慈航法師在台灣提倡的傳統規矩，稱念「供養佛、供養法、供養僧、供養一切眾生」，但由於佛菩薩只吃早齋、午齋，所以後來我們就改稱念〈佛光四句偈〉：「慈悲喜捨遍法界，惜福結緣利人天，禪淨戒行平等忍，慚愧感恩大願心。」,https://books.masterhsingyun.org/ArticleDetail/artcle10911
crel_707288113e7a,ent_ef4701f90172,慈莊法師,Person,entity_explained_by_claim,实体由语境命题解释,claim_d6fbc0c43d47,慈莊法師一九三一年出生，是宜蘭人；一九六五年出家，同年在苗栗法雲寺受具足戒。,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,1,1,1,1,1,首先，我們說慈莊法師，一九三一年出生，宜蘭人，一九六五年出家，同年於苗栗法雲寺受具足戒。,https://books.masterhsingyun.org/ArticleDetail/artcle23672
crel_8fb50cba75fd,ent_ef4701f90172,慈莊法師,Person,entity_explained_by_claim,实体由语境命题解释,claim_6480b4429e09,慈莊法師在世界各國創建寺院道場。,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,0,0,0,0,1,像佛光山的慈莊法師，在世界各國創建寺院道場，為中國佛教開創出國際化道路。,https://books.masterhsingyun.org/ArticleDetail/artcle2508
crel_57c2f6fef466,ent_7288cfcb67b0,煮雲法師,Person,entity_explained_by_claim,实体由语境命题解释,claim_100ad091436e,煮雲法師後來在鳳山創建一所文中稱為「佛教蓮社」的機構。,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,0,0,0,0,1,煮雲法師則住在台南市開山路，後來才在鳳山創建佛教蓮社。,https://books.masterhsingyun.org/ArticleDetail/artcle5646
crel_88ca384b81c1,ent_ca1d98944c89,印順法師,Person,entity_explained_by_claim,实体由语境命题解释,claim_fa4a9e2b5144,本窗未顯名的人物因車禍受傷而感悟人生無常，遂出家學佛，禮廣化法師為師，在樹林海明寺悟明長老座下受具足戒，曾親近印順法師，並在印順法師創辦的福嚴佛學院學習三年。,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,1,1,1,1,1,後因車禍受傷，幸而不死，感嘆人生無常，因此出家學佛，禮南普陀佛學院廣化法師為師，在樹林海明寺悟明長老座下受具足戒，曾親近印順法師，在他創辦的福嚴佛學院學習三年。,https://books.masterhsingyun.org/ArticleDetail/artcle5688
crel_9ea6460bfc3a,ent_ceac32de9ffe,心定法師,Person,entity_explained_by_claim,实体由语境命题解释,claim_254538fcb1bf,心定和尚說：「你們是兼職的義工，我們出家人才是全職的義工。」本窗主語「他」因而決定上山就讀佛學院，二○○六年跟隨敘事者出家、二○○八年在西來寺受具足戒，並以弘揚人間佛教的實例安慰家人。,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,1,1,1,1,1,他告訴我，是聽到心定和尚說：「你們是兼職的義工，我們（出家人）才是全職的義工。」⟂S⟂便決定來山就讀佛學院，並於二○○六年一月發心跟隨我出家，二○○八年十二月在西來寺受具足戒。⟂S⟂雖然他的父母親非常不捨，但是慧裴安分守道，並以我弘揚人間佛教的實例，不斷提供給他的家人知道，讓父親及家人放心他在這裡出家，奉獻自己的生命。,https://books.masterhsingyun.org/ArticleDetail/artcle23639
crel_31a6dad0826a,ent_acd544163e49,覺誠法師,Person,entity_explained_by_claim,实体由语境命题解释,claim_9a4ffb5c1510,覺誠法師表示要持續完成師父培養佛學人才的願望，並說已有一百多位馬來西亞年輕華人加入佛學院，後來成為法師。,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,1,1,1,1,1,記得有一回到馬來西亞拜訪覺誠法師，他就提到：「師父告訴我，我們佛光山不要馬來西亞信徒的供奉，我們需要佛學人才。」⟂S⟂因此覺誠法師說，要持續完成師父的願望，現已有一百多位馬來西亞年輕華人，加入佛學院，後來成為法師。,https://books.masterhsingyun.org/ArticleDetail/artcle15813
crel_c6e1030965d3,ent_9798eeb8f580,圓瑛法師,Person,entity_explained_by_claim,实体由语境命题解释,claim_c64227a80356,圓瑛法師當時過訪一處文中簡稱為「水月」的場所。,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,0,0,0,0,1,當時圓瑛法師每袖詩過訪水月，太虛因得與結為文字交。,https://books.masterhsingyun.org/ArticleDetail/artcle2552
crel_e7e0cdd7dc41,ent_9c1356e1bb85,依來法師,Person,entity_explained_by_claim,实体由语境命题解释,claim_774130a64a0c,一九九一年，依來法師奉派到南非開創一處未具名道場。,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,0,0,0,0,1,一九九一年，依來法師奉派到南非開創道場。,https://books.masterhsingyun.org/ArticleDetail/artcle15813
crel_c80efb71dbbb,ent_2621cd2f6c32,昭慧法師,Person,entity_explained_by_claim,实体由语境命题解释,claim_5b06e9311ce8,昭慧法師表示各宗教节日倾向“只庆祝，不放假”；她解释国历四月八日佛诞庆祝源于日据时期日本强制改历，而农历四月八日依据佛教丛林规矩与民间习惯，因此主张以农历四月八日庆祝佛诞。,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,1,1,1,1,1,針對國定佛誕節的放假問題，促進國定佛誕節發起人之一的昭慧法師表示，目前各宗教節日都傾向「只慶祝，不放假」。⟂S⟂另外對為何選擇農曆四月八日作為佛誕日？⟂S⟂她表示，國曆四月八日的佛誕慶祝是沿襲台灣在日據時代受到日本強制將農曆四月八日改為國曆的四月八日所致，而農曆四月八日佛誕慶祝，則是佛教叢林規矩與民間傳統習慣，「所以我們應當以農曆四月八日為佛誕日慶祝！」,https://books.masterhsingyun.org/ArticleDetail/artcle19052
crel_2076f2cc139d,ent_978da4d91e2a,慈怡法師,Person,entity_explained_by_claim,实体由语境命题解释,claim_9e0c67a976c7,慈怡法師一九四三年出生，是台中人，曾任公路局「金馬號」小姐；一九六五年發心剃度出家，同年在苗栗法雲寺受具足戒。,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,1,1,1,1,1,第四位慈怡法師，一九四三出生，台中人，出身書香世家，在當時是公路局的「金馬號」小姐，一九六五年發心剃度出家，同年於苗栗法雲寺受具足戒；,https://books.masterhsingyun.org/ArticleDetail/artcle23672
crel_37f7d8cff9d3,ent_65b4e0751dc6,妙士法師,Person,entity_explained_by_claim,实体由语境命题解释,claim_cc742e13a7a5,妙士法師因親友往生而思考解脫，看到《普門雜誌》介紹佛光山叢林學院後報考佛學院；其後在佛光山剃度、翌年於台南妙法禪寺受具足戒，再由常住派赴美國留學並取得西來大學比較宗教學碩士。,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,1,1,1,1,1,十八歲時，他遭逢身邊親友陸續往生，開始思考人生究竟的解脫之道。⟂S⟂一日，在佛光山殿堂中看到《普門雜誌》介紹佛光山叢林學院，立刻填表報考佛學院；⟂S⟂一九九二年在佛光山剃度出家，翌年於台南妙法禪寺受具足戒。⟂S⟂他很有語言天分，正逢佛光山弘法向國際發展，需要更多外語人才投入，因此，常住就指派他到美國留學，並獲得西來大學比較宗教學碩士學位。,https://books.masterhsingyun.org/ArticleDetail/artcle23698
crel_e1d64a66af77,ent_2f6ddce515c1,僧伽桑那法師,Person,entity_explained_by_claim,实体由语境命题解释,claim_00d0d89c178d,一九九四年，他曾與僧伽桑那比丘成立一個十二人的委員會，想要連署推薦，為我爭取「諾貝爾和平獎」。,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,0,0,0,0,1,一九九四年，他曾與僧伽桑那比丘成立一個十二人的委員會，想要連署推薦，為我爭取「諾貝爾和平獎」。,https://books.masterhsingyun.org/ArticleDetail/artcle5647
crel_f6828eb04a12,ent_57306cad5596,慧顯法師,Person,entity_explained_by_claim,实体由语境命题解释,claim_4b4a08f82661,慧顯法師在印度成立一所沙彌學園，已有一百多名不同年齡的學員。,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,0,0,0,0,1,例如，現在慧顯法師在印度成立沙彌學園，小孩從十歲、十二歲、十八歲到二十歲不等，已經有一百多個人，全部都會講中國話、會五堂功課。,https://books.masterhsingyun.org/ArticleDetail/artcle16278
crel_a8a93f129fae,ent_94acec3a9151,如學法師,Person,entity_explained_by_claim,实体由语境命题解释,claim_036565f0bbea,新竹的如學法師，發心於建寺、創辦佛學院，也是教化一方；,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,0,0,0,0,1,新竹的如學法師，發心於建寺、創辦佛學院，也是教化一方；,https://books.masterhsingyun.org/ArticleDetail/artcle2508
crel_223c7275428c,ent_3a156b0b9b7b,大覺寺,Institution,entity_explained_by_claim,实体由语境命题解释,claim_883530cd2ad7,人間佛教聯合總會公布一組計畫行程：擬在北京龍泉寺辦寺院管理與當代弘法經驗交流及贈書儀式，赴中國佛學院研討當代大陸佛教並了解人才培養與佛教大學情況，在靈光寺辦祈禱世界和平法會並瞻仰佛牙舍利，最後至佛光祖庭大覺寺辦人間佛教座談交流。,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,1,1,1,1,1,人間佛教聯合總會表示，在北京龍泉寺將舉辦「寺院管理與當代弘法經驗交流」，並安排贈書儀式；⟂S⟂前往中國佛學院研討「當代大陸佛教的探索與實踐」，瞭解佛教人才培養、辦理佛教大學的情形；⟂S⟂於靈光寺舉辦「祈禱世界和平法會，瞻仰佛牙舍利」，並至佛光祖庭大覺寺舉辦「人間佛教座談交流」。,https://books.masterhsingyun.org/ArticleDetail/artcle15336
crel_005bc62f0f3d,ent_7e4e8a02106a,佛光出版社,Institution,entity_explained_by_claim,实体由语境命题解释,claim_032f0bc67ee4,佛光出版社重視兒童讀物，出版《童話書》《童話畫》《百喻經圖畫書》《漫畫心經》《佛教故事大全》《新編佛教童話集》《畫說十大弟子》等一系列作品；其中一百本《佛教高僧漫畫》獲行政院新聞局金鼎獎的「漫畫類優良圖書」。,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,1,1,1,1,1,佛光出版社非常重視兒童的讀物，出版一系列的《童話書》、《童話畫》、《百喻經圖畫書》、《漫畫心經》、《佛教故事大全》、《新編佛教童話集》、《畫說十大弟子》等，尤其是一百本的《佛教高僧漫畫》，獲得行政院新聞局金鼎獎之「漫畫類優良圖書」。,https://books.masterhsingyun.org/ArticleDetail/artcle15320
crel_64e8856dde46,ent_7e4e8a02106a,佛光出版社,Institution,entity_explained_by_claim,实体由语境命题解释,claim_7caf82d30df4,佛光出版社發行的《小叢書英譯本》被聖地牙哥大學採作哲學系教材。,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,0,0,0,0,1,‧佛光出版社發行之《小叢書英譯本》，被聖地牙哥大學採用為該校哲學系教材。,https://books.masterhsingyun.org/ArticleDetail/artcle20680
crel_c90dcbd20262,ent_205dc9b662be,佛光祈願文,Classic,entity_explained_by_claim,实体由语境命题解释,claim_75e0f52f6121,《佛光祈願文》最初為使在家信徒容易修行而寫，每篇設定為四、五分鐘可讀完，鼓勵每日早晚誦讀並為各行業、不同境遇者祈願祝福，以昇華信心、增進慈悲道德、與諸佛菩薩交流並體會社會大眾需要。,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,1,1,1,1,1,大師寫作《佛光祈願文》最初是為了讓在家信徒容易修行，因此他把每一篇祈願文設定在四、五分鐘就能讀完，希望大家每天不拘什麼時候，或者早上、晚間各誦一篇，為各種行業、不同境遇的人祈願祝福，「藉以自我昇華信心、增進慈悲道德，能和諸佛菩薩交流，體會社會大眾的需要。」,https://books.masterhsingyun.org/ArticleDetail/artcle24282
crel_5928a649e8bf,ent_205dc9b662be,佛光祈願文,Classic,entity_has_condition_claim,实体具有条件或范围命题,claim_aa34cb606706,《佛光祈願文》被比作大師在佛子身旁聽見心聲後給予的明燈指引；本書把大師自十二歲出家、從沙彌至今的長年體悟轉化為向諸佛菩薩傾訴心語的一百餘篇祈願文，內容涵蓋各行各業適用的祈願祝禱，供大眾選用以獲得心靈慰藉與鼓勵。,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,1,1,1,1,1,《佛光祈願文》就像大師在我們身旁，聽到了佛子的心聲，所給予的一盞明燈指引。⟂S⟂本書乃大師自十二歲出家，從沙彌至今，將經年累月所經歷的體悟，轉化為向諸佛菩薩傾訴心語的「祈願文」一百餘篇。⟂S⟂內容涵蓋各行各業所適用的祈願祝禱，供大眾各擇所需，以獲得心靈慰藉與鼓勵。,https://books.masterhsingyun.org/ArticleDetail/artcle24442
crel_2a06bc84cef8,ent_205dc9b662be,佛光祈願文,Classic,entity_has_condition_claim,实体具有条件或范围命题,claim_8338bb6db38e,星雲大師因一般佛光信徒在急遽變化、動盪不安的社會中需要安定祥和力量而撰寫《佛光祈願文》，使其可在各種環境與急需中被誦念，以獲得心靈安定祥和。,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,1,1,1,1,1,佛光山開山宗長星雲大師鑑於一般佛光信徒，在急遽變化動盪不安的社會中，亟需要更多安定祥和的力量，便在百忙中抽空撰寫了《佛光祈願文》一書，在各種環境和急需中能夠誦念，以獲得心靈的安定與祥和。,https://books.masterhsingyun.org/ArticleDetail/artcle24441
crel_b2cbd6fb0f88,ent_bdfbbfc2f456,佛光衛視,Institution,entity_explained_by_claim,实体由语境命题解释,claim_5a20dce1629b,文中的「大師」被敘述為推動三寶節三個節日、舉辦世界佛學會考、鼓勵讀書與打造書香社會，並創辦佛光衛視及發行《人間福報》。,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,1,1,1,1,1,大師一生尤其致力於三寶節的推動（四月八日佛誕節、七月十五日僧寶節、十二月八日法寶節），並且舉辦世界佛學會考，鼓勵讀書，打造書香社會。⟂S⟂他創辦佛光衛視（今人間衛視）、發行《人間福報》；,https://books.masterhsingyun.org/ArticleDetail/artcle15674
crel_625f15a7c846,ent_1e90e2710552,佛光四句偈,PracticeActivity,entity_explained_by_claim,实体由语境命题解释,claim_2a61a19d5e9a,「慈悲喜捨遍法界」被解釋為期許佛光人開展心胸、效法觀世音菩薩大慈大悲的精神，並以慈悲喜捨普利一切有情。,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,1,1,1,1,1,佛光會成立之初，他就訂下〈佛光四句偈〉，作為全球佛光人奉行的準則。⟂S⟂其中「慈悲喜捨遍法界」便是期許大家開展自己的心胸，效法觀世音菩薩大慈大悲的精神，將慈悲喜捨普利一切有情。,https://books.masterhsingyun.org/ArticleDetail/artcle19602
crel_4ad4322c0d0a,ent_1e90e2710552,佛光四句偈,PracticeActivity,entity_explained_by_claim,实体由语境命题解释,claim_42962a3a1179,佛光四句偈被訂為全球佛光人的生活準則；第一句「慈悲喜捨遍法界」期許大家開展心胸、效法觀世音菩薩大慈大悲的精神，給眾生安樂、拔除痛苦並普利一切有情。,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,1,1,1,1,1,在佛光會成立之初，我訂下了「佛光四句偈」，作為全球佛光人生活奉行的準則。⟂S⟂其中第一句「慈悲喜捨遍法界」，便是期許大家開展自己的心胸，效法觀世音菩薩大慈大悲的精神，給予眾生安樂，拔除眾生痛苦，將慈悲喜捨普利一切有情。,https://books.masterhsingyun.org/ArticleDetail/artcle3801
crel_027977b7b958,ent_fe09c0b880b0,人間佛教研究院,Institution,entity_explained_by_claim,实体由语境命题解释,claim_d5c612705a34,人間佛教研究院於六月在該地舉辦第一次會議，應邀學者三十位。,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,0,0,0,0,1,人間佛教研究院六月分也曾在這裡舉辦第一次會議，當時應邀參加的學者是三十位；,https://books.masterhsingyun.org/ArticleDetail/artcle11110
crel_6bd850baf7ce,ent_08bedbb7dcb1,空性,DoctrineTerm,entity_explained_by_claim,实体由语境命题解释,claim_5e4f5a443890,從印度大乘佛教之思潮走向即可得知，唯識學派其實充分承襲了般若空性的思想，在彌補中觀「直顯空義」的缺失下，又更圓融細緻的建構了新的空性理論。⟂S⟂這個理論所展現出來的特質，可說是扣緊人間的，深入生活的，同時又是貼近人性的。,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,1,1,1,1,1,從印度大乘佛教之思潮走向即可得知，唯識學派其實充分承襲了般若空性的思想，在彌補中觀「直顯空義」的缺失下，又更圓融細緻的建構了新的空性理論。⟂S⟂這個理論所展現出來的特質，可說是扣緊人間的，深入生活的，同時又是貼近人性的。,https://books.masterhsingyun.org/ArticleDetail/artcle17805
crel_b4059e9cef75,ent_08bedbb7dcb1,空性,DoctrineTerm,entity_explained_by_claim,实体由语境命题解释,claim_03618d9770cb,*96事實上，「空性」指的是一切人事物（有）都處於變化（空）之中。⟂S⟂大師認為，「空」並非徹底的虛無，而是成就「有」的基礎，即空就是有；,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,1,1,1,1,1,*96事實上，「空性」指的是一切人事物（有）都處於變化（空）之中。⟂S⟂大師認為，「空」並非徹底的虛無，而是成就「有」的基礎，即空就是有；,https://books.masterhsingyun.org/ArticleDetail/artcle24086
crel_d548208ff663,ent_08bedbb7dcb1,空性,DoctrineTerm,entity_explained_by_claim,实体由语境命题解释,claim_28996494594d,菩薩以大智慧照見五蘊皆空，徹悟諸法空性，不生染著愛想，住於實相。⟂S⟂不過，菩薩由於慈悲，不忍捨棄眾生，而且為了滿其本願，往往還來世間行化，奔走於三界之中，雖明知諸法實空，沒有能度的我，也沒有可度的眾生，但仍然熱心的去「啟建水月道場，大作空華佛事，降伏鏡裡魔軍，求證夢中佛果」。,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,1,1,1,1,1,菩薩以大智慧照見五蘊皆空，徹悟諸法空性，不生染著愛想，住於實相。⟂S⟂不過，菩薩由於慈悲，不忍捨棄眾生，而且為了滿其本願，往往還來世間行化，奔走於三界之中，雖明知諸法實空，沒有能度的我，也沒有可度的眾生，但仍然熱心的去「啟建水月道場，大作空華佛事，降伏鏡裡魔軍，求證夢中佛果」。,https://books.masterhsingyun.org/ArticleDetail/artcle6838
crel_e7c1ab589f00,ent_08bedbb7dcb1,空性,DoctrineTerm,entity_explained_by_claim,实体由语境命题解释,claim_e8735ed4a6b3,大師指出，在空性來看這個世間原本是「不垢不淨」，但人心的貪瞋癡染汙了社會。⟂S⟂他表示，人心中的「垃圾」如果不清理，就會成為今日社會的嚴重問題「世間最該淨化的就是人心，因為世間上最骯髒的就是人」。,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,1,1,1,1,1,大師指出，在空性來看這個世間原本是「不垢不淨」，但人心的貪瞋癡染汙了社會。⟂S⟂他表示，人心中的「垃圾」如果不清理，就會成為今日社會的嚴重問題「世間最該淨化的就是人心，因為世間上最骯髒的就是人」。,https://books.masterhsingyun.org/ArticleDetail/artcle24097
crel_5bb153f02064,ent_08bedbb7dcb1,空性,DoctrineTerm,entity_explained_by_claim,实体由语境命题解释,claim_479285c67da0,因此，大師提倡「空」是萬物存在的根本條件，空性成就了萬有的意義，並為人類生存與繁榮提供了可能。⟂S⟂他說：「空是建設萬有的意義，空有容納萬物存在的條件，空讓人能生存，空讓人能富有。」,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,1,1,1,1,1,因此，大師提倡「空」是萬物存在的根本條件，空性成就了萬有的意義，並為人類生存與繁榮提供了可能。⟂S⟂他說：「空是建設萬有的意義，空有容納萬物存在的條件，空讓人能生存，空讓人能富有。」,https://books.masterhsingyun.org/ArticleDetail/artcle24086
crel_4cbf30eba6dc,ent_08bedbb7dcb1,空性,DoctrineTerm,entity_explained_by_claim,实体由语境命题解释,claim_f96cdbed424b,菩薩道的般若是以空性慧行大悲行，莊嚴無上佛果。⟂S⟂這二種中，證般若實相以了生死，是三乘般若所共；,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,1,1,1,1,1,菩薩道的般若是以空性慧行大悲行，莊嚴無上佛果。⟂S⟂這二種中，證般若實相以了生死，是三乘般若所共；,https://books.masterhsingyun.org/ArticleDetail/artcle24162
crel_d313180e5667,ent_08bedbb7dcb1,空性,DoctrineTerm,entity_explained_by_claim,实体由语境命题解释,claim_d7ed65adc765,從中，筆者發現大師書寫人間佛教之語錄少了，多為空性之思想。⟂S⟂此時期星雲大師七十六歲至七十九歲。,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,1,1,1,1,1,從中，筆者發現大師書寫人間佛教之語錄少了，多為空性之思想。⟂S⟂此時期星雲大師七十六歲至七十九歲。,https://books.masterhsingyun.org/ArticleDetail/artcle17988
crel_46d48bf5d08f,ent_08bedbb7dcb1,空性,DoctrineTerm,entity_explained_by_claim,实体由语境命题解释,claim_2176ba169b04,菩薩以大智慧照見五蘊皆空，徹悟諸法空性，不生染著愛想，住於實相。⟂S⟂不過，菩薩由於慈悲，不忍捨棄眾生。,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,1,1,1,1,1,菩薩以大智慧照見五蘊皆空，徹悟諸法空性，不生染著愛想，住於實相。⟂S⟂不過，菩薩由於慈悲，不忍捨棄眾生。,https://books.masterhsingyun.org/ArticleDetail/artcle3706
crel_a14c29e87b1b,ent_08bedbb7dcb1,空性,DoctrineTerm,entity_explained_by_claim,实体由语境命题解释,claim_4755cbe478ac,三論宗認為一切有為法都是因緣所生的假有，本性是空，因此不能從假象上執有，應該從假有中認識空性。⟂S⟂但是也不能從空性中執空，因為儘管緣起法是幻有、假有，但也並非虛無，我們可以從空性中看到妙有，這就是「空有不二」。,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,1,1,1,1,1,三論宗認為一切有為法都是因緣所生的假有，本性是空，因此不能從假象上執有，應該從假有中認識空性。⟂S⟂但是也不能從空性中執空，因為儘管緣起法是幻有、假有，但也並非虛無，我們可以從空性中看到妙有，這就是「空有不二」。,https://books.masterhsingyun.org/ArticleDetail/artcle24163
crel_afd98e0db130,ent_08bedbb7dcb1,空性,DoctrineTerm,entity_explained_by_claim,实体由语境命题解释,claim_83f207f9c302,諸法的空性是不變的，只因證悟者的心境不同而有所差別，譬如三獸過河，足有深淺，而水無深淺；⟂S⟂又如三鳥飛空，跡有遠近，而空無遠近。,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,1,1,1,1,1,諸法的空性是不變的，只因證悟者的心境不同而有所差別，譬如三獸過河，足有深淺，而水無深淺；⟂S⟂又如三鳥飛空，跡有遠近，而空無遠近。,https://books.masterhsingyun.org/ArticleDetail/artcle2853
crel_a253e34c47a7,ent_08bedbb7dcb1,空性,DoctrineTerm,entity_explained_by_claim,实体由语境命题解释,claim_c79cd043d564,他探究《金剛經》的菩薩道，徹悟般若空性；⟂S⟂他掌握了六波羅蜜的精義，作為佛教徒倫理的基礎；,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,1,1,1,1,1,他探究《金剛經》的菩薩道，徹悟般若空性；⟂S⟂他掌握了六波羅蜜的精義，作為佛教徒倫理的基礎；,https://books.masterhsingyun.org/ArticleDetail/artcle17799
crel_13825c18ef5a,ent_08bedbb7dcb1,空性,DoctrineTerm,entity_explained_by_claim,实体由语境命题解释,claim_d3d74f8d6244,佛陀於此分幾次告誡須菩提尊者，旨在說明如來之空性，非同外道除有入空，亦非二乘人證偏空之空。⟂S⟂此如來正宗法門，實相無相就是「真空」，無不相就是「妙有」；,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,1,1,1,1,1,佛陀於此分幾次告誡須菩提尊者，旨在說明如來之空性，非同外道除有入空，亦非二乘人證偏空之空。⟂S⟂此如來正宗法門，實相無相就是「真空」，無不相就是「妙有」；,https://books.masterhsingyun.org/ArticleDetail/artcle927
crel_d9def3caa21f,ent_08bedbb7dcb1,空性,DoctrineTerm,entity_explained_by_claim,实体由语境命题解释,claim_e5b22c7d7323,接下來的第二天，大師宣講的題目是〈從《金剛經》說到般若空性的研究〉。⟂S⟂這天天氣不太好，台北大街上大雨瓢潑，道路泥濘。,InterpretiveClaim,evidence_usable,claim_evidence_graph,1,1,1,1,1,1,接下來的第二天，大師宣講的題目是〈從《金剛經》說到般若空性的研究〉。⟂S⟂這天天氣不太好，台北大街上大雨瓢潑，道路泥濘。,https://books.masterhsingyun.org/ArticleDetail/artcle24676
