evidence_id,relation_id,document_id,paragraph_id,sentence_ids,category,source_url,text,support_count,review_status
ev_33d926e2bdaa,rel_cb87b60099da,doc_00013656,,,第五類【文叢】,https://books.masterhsingyun.org/ArticleDetail/artcle13656,「有情」就是「眾生」，只是古來高僧大德在詮釋上有所差別。,2,auto_keep_stable
ev_b09c6b3afd7a,rel_e3f44a8d3899,doc_00022900,par_00022900_0023,sent_00022900_0023_002,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle22900,釋迦牟尼佛成道後，在鹿野苑初轉法輪，度化五比丘，是印度佛教成立僧團之濫觴，佛陀為他們訂立各項守則，首先就說明「一切眾生，依食而住」。,1,accept_stable_edge
ev_8a68ef4d06ad,rel_9197bed1f4c8,doc_00016107,par_00016107_0003,sent_00016107_0003_001;sent_00016107_0003_002;sent_00016107_0003_003;sent_00016107_0003_004;sent_00016107_0003_005;sent_00016107_0003_006;sent_00016107_0003_007;sent_00016107_0003_008;sent_00016107_0003_009;sent_00016107_0003_010,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle16107,至於日本、朝鮮，由吉藏的弟子慧灌等的弘傳，有相當的發展，尤其在日本奈良時期盛行一時（以後漸次合併於其他各宗派，直至現代），當時專屬寺院有元興寺、大安寺、西大寺、法隆寺等。⟂S⟂在這之前，聖德太子禮請高麗僧惠慈為師，因惠慈為三論學者，太子亦學三論。⟂S⟂三論宗的教義，主要是以破邪顯正，並以八不中道的中道實相來彰顯真理。⟂S⟂三論的「空」，並不是否定現象界的一切假有而說空，而是在萬法常體上，觀察其無自性的空。⟂S⟂諸法因為緣起而有，所以空無自性，是暫時的幻起幻滅。⟂S⟂換句話說，諸法實相，不生不滅。⟂S⟂從暫時存在的現象界則說「緣起」，從本無自性的實相界而說「性空」，因為緣起，才能顯示性空；⟂S⟂因為性空，所以能夠緣起。⟂S⟂也就是說，因為空才能有。⟂S⟂所謂「以有空義故，一切法得成」，空是成就一切萬有的要因。,1,accept_stable_edge
ev_7da52979304c,rel_13e920bff6f4,doc_00023749,,,第九類【佛光山系列】,https://books.masterhsingyun.org/ArticleDetail/artcle23749,其實，為了辦這份報紙，我等了五十年，這之間我不斷努力，就希望為佛教辦一份社會大眾共同閱讀的報紙，就有了對外發言和文宣的平台，《人間福報》不只是傳播人間佛教思想，也提升佛教的形象和保護佛教，這對佛教的發展和傳播是很重要的。,1,auto_keep_stable
ev_d35a00160509,rel_5f1bfe90550e,doc_00006699,par_00006699_0005,sent_00006699_0005_001;sent_00006699_0005_002;sent_00006699_0005_003;sent_00006699_0005_004,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle6699,又《無量壽經》的三輩往生條件是：三輩人皆需發菩提心，而以是否出家、念佛稱名、修諸功德的多寡，分為上、中、下三輩的不同。⟂S⟂依《往生論》的記載，往生條件有禮拜、讚歎、作願、觀察、迴向等五念門。⟂S⟂又若由簡單的因果來推論，要能確信有西方淨土、要深信發願行持往生，則非「宿具善根福德因緣」不可，更何況臨命終時要能得遇善知識教令稱名，要不遭到意外橫死，以及要達到「一心不亂」，則更非具善根福德因緣不可。⟂S⟂所以依前三經一論的經證及因果定律的推論，得知「必得具足善根福德因緣」，才得以往生西方淨土。,1,accept_stable_edge
ev_812a70a95680,rel_4abfaac85953,doc_00004181,par_00004181_0006,sent_00004181_0006_001;sent_00004181_0006_002,第五類【文叢】,https://books.masterhsingyun.org/ArticleDetail/artcle4181,一、思想要飛翔：佛經講，人的心「一念三千」，一念之間，三千大千世界，宇宙虛空，可以隨你的心念，想到哪裡就到哪裡。⟂S⟂不過儘管如此，還是覺得有點虛幻，不切實際。,1,accept_stable_edge
ev_cec29458e301,rel_480238b332ff,doc_00004049,par_00004049_0007,sent_00004049_0007_003;sent_00004049_0007_004,第五類【文叢】,https://books.masterhsingyun.org/ArticleDetail/artcle4049,有時候，我們的心中還有出世間法的道理。⟂S⟂所以《大乘起信論》講「一心開二門」：心生滅門、心真如門；,1,accept_stable_edge
ev_5b4dc40882c5,rel_994b0b3ce36d,doc_00002498,par_00002498_0007,sent_00002498_0007_002;sent_00002498_0007_003,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle2498,所有佛經前都有「如是我聞」，最後都是「皆大歡喜，信受奉行」；⟂S⟂或者佛陀說法時，大眾同聲「願樂欲聞」，最後「歡喜踴躍，信受奉行」，說明佛教提倡人人要有禪悅、法樂，所以「皆大歡喜」很重要。,1,accept_stable_edge
ev_01e2418bdb24,rel_d0d490dccfe8,doc_00005712,,,第六類【傳記】,https://books.masterhsingyun.org/ArticleDetail/artcle5712,人的思想說來也真奇怪，過去印光大師提出佛教需要去除「三濫」，一是濫傳戒法，二是濫掛海單，三是濫收徒眾。,1,auto_keep_stable
ev_a21f2055a31e,rel_f60a1695d2bb,doc_00024441,par_00024441_0004,sent_00024441_0004_001,第五類【文叢】,https://books.masterhsingyun.org/ArticleDetail/artcle24441,佛光山開山宗長星雲大師鑑於一般佛光信徒，在急遽變化動盪不安的社會中，亟需要更多安定祥和的力量，便在百忙中抽空撰寫了《佛光祈願文》一書，在各種環境和急需中能夠誦念，以獲得心靈的安定與祥和。,1,accept_stable_edge
ev_2e6a9c598413,rel_a1eed279618f,doc_00016280,,,第四類【講演集】,https://books.masterhsingyun.org/ArticleDetail/artcle16280,攝善法戒就是佛法，攝律儀戒就是佛法，饒益有情就是佛法，慈悲就是佛法。,1,auto_keep_stable
ev_8b2ce54d1022,rel_ab37d6eb240f,doc_00003798,par_00003798_0030,sent_00003798_0030_001,第四類【講演集】,https://books.masterhsingyun.org/ArticleDetail/artcle3798,講到「發心」，十五年來的佛光人，大家在國際佛光會這個教團裡，有的人發心當會長、幹部、檀講師，乃至榮任督導、長者，有的人發心參與讀書會、訂閱佛書、參與印經、推廣福報、勸募會員、捐獻淨財、參與救災、護持道場、帶領朝山、參加法會，或是推動臘八粥運動、雲水布教、托缽興學等，甚至有的人到學校、監獄去做公民教育、心靈諮商、佛法開示等，你們以自己的行動，表現出今日廿一世紀的佛教徒，全部都動員起來了，大家都懂得要走出自我、走出家庭，進而走入社會來與大眾結緣、聯誼。,1,accept_stable_edge
ev_051ee154bd4c,rel_0bfd9fb3889b,doc_00007858,par_00007858_0115,sent_00007858_0115_001;sent_00007858_0115_002;sent_00007858_0115_003,第八類【日記】,https://books.masterhsingyun.org/ArticleDetail/artcle7858,十時三十分，頂宇法師請我開大座為大眾開示，信徒大約有兩千多人，我請李小姐為我翻譯（李小姐是從韓國到佛光山學道的師姑，目前在成功大學中文系深造）。⟂S⟂我以四部經的四句話和韓國信徒結緣︰一、《華嚴經》的不忘初心，二、《維摩經》的不請之友，三、《八大人覺經》的不念舊惡，四、《大乘起信論》的不變隨緣。⟂S⟂期勉他們用這些佛法來對自己、佛教、朋友和社會建立起快樂的生命。,1,accept_stable_edge
ev_a12925eb0502,rel_15f8fdeec087,doc_00007885,par_00007885_0002,sent_00007885_0002_001;sent_00007885_0002_002;sent_00007885_0002_003;sent_00007885_0002_004;sent_00007885_0002_005;sent_00007885_0002_006;sent_00007885_0002_007,第九類【佛光山系列】,https://books.masterhsingyun.org/ArticleDetail/artcle7885,抄經又稱「寫經」，是佛教的修行法門之一，也是對法寶的一種供養。⟂S⟂《華嚴經》說：「常隨佛學者，從初發心，精進不退，以不可說、不可說身命而為布施；⟂S⟂剝皮為紙，析骨為筆，刺血為墨，書寫經典，積如須彌，為重法故，不惜身命。」⟂S⟂又說「諸供養中，法供養為最」。⟂S⟂因此在抄寫經文時，要以虔誠的心，一筆一畫、一字一句來抄寫；⟂S⟂當精神集中，書寫字字珠璣的文字般若，可達到一心不亂，心靈淨化的境界。⟂S⟂書法能怡情養性，抄寫經文可以端正身心，兩者結合，不但是發揚中國固有國粹，也是中國佛教的創舉。,1,accept_stable_edge
ev_1b9e701fa1fc,rel_69334a725c13,doc_00003970,par_00003970_0002,sent_00003970_0002_001;sent_00003970_0002_002,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle3970,根據《俱舍論》卷一載：「勝義的阿毗達磨係以智慧對觀四諦之理，而對向涅槃之最高智慧，具有慧、無漏的意義。」⟂S⟂也就是說，論藏旨在明示教法，引導佛子入佛知見。,1,accept_stable_edge
ev_5310d3b39dc9,rel_6ef6fdded189,doc_00017804,,,第十二類【附錄】,https://books.masterhsingyun.org/ArticleDetail/artcle17804,星雲大師修習了佛法、體驗了禪悅，故能做到入世與出世的不二。,1,auto_keep_stable
ev_002c48793b9d,rel_d422e1931210,doc_00017976,par_00017976_0050,sent_00017976_0050_001;sent_00017976_0050_002;sent_00017976_0050_003;sent_00017976_0050_004;sent_00017976_0050_005,第十二類【附錄】,https://books.masterhsingyun.org/ArticleDetail/artcle17976,人類文明、經濟等各方面的進步，女性撐起了一片藍天。⟂S⟂為了提升各行各業的優秀女性人才，使其心靈、精神更為開闊，一九九四年九月，佛光山創辦了「勝鬘書院」，取佛教傑出女性勝鬘夫人為楷模，女眾也能展現智慧，不讓鬚眉。⟂S⟂招收社會一般中青年女性，四個月為一期，兩個月在佛光山密集學習佛教教理及佛門行儀，以及抄經、禪坐、作務等行門修持；⟂S⟂兩個月至佛光山世界各分別院，體驗異國文化風俗、歷史背景，既讀萬卷書，更行萬里路，拓展國際視野。⟂S⟂結業後，依個人性向、興趣，可選擇在佛光山各種佛教事業單位實習服務，做萬種事，結萬種緣。,1,accept_stable_edge
ev_f26d02075957,rel_8d5a09f78eeb,doc_00007665,,,第五類【文叢】,https://books.masterhsingyun.org/ArticleDetail/artcle7665,宗本禪師也曾擔任淨慈寺住持，數年後，應蘇州道俗之請，前往萬壽、龍華二寺弘法，迎者達千餘人。,1,auto_keep_stable
ev_b84ae5d828fb,rel_7dae38e28630,doc_00016212,par_00016212_0018,sent_00016212_0018_003;sent_00016212_0018_004,第四類【講演集】,https://books.masterhsingyun.org/ArticleDetail/artcle16212,是無量壽的意思，也就是永生。⟂S⟂因此，念阿彌陀佛，就能有光明、智慧，就能有永恆的生命體現。,1,accept_stable_edge
ev_474ad29c346e,rel_336857b60b57,doc_00007064,,,第六類【傳記】,https://books.masterhsingyun.org/ArticleDetail/artcle7064,末利夫人生了孩子叫做琉璃太子，在琉璃太子八歲的時候，奉父親波斯匿王的命令，到射術有名的迦毗羅衛國來學習射術。,1,auto_keep_stable
ev_118f52cb2f9b,rel_ead6d21e157e,doc_00001828,par_00001828_0024,sent_00001828_0024_004,第二類【人間佛教論叢】,https://books.masterhsingyun.org/ArticleDetail/artcle1828,尤其佛法有「世間法」與「出世間法」，既有世間法，就不能不顧及社會人生的實際生活，否則與生活脫節的佛教，如何為人所需要？,1,accept_stable_edge
ev_47c70fc2de56,rel_6a1f887126b2,doc_00005776,par_00005776_0105,sent_00005776_0105_003,第八類【日記】,https://books.masterhsingyun.org/ArticleDetail/artcle5776,中國寺院長久以來，即有向信徒添油香的例子，像叢林的掛單制度、供養上書齋主姓名、回向、灑淨、祝禱、每逢歲末的臘八粥、灶符、春聯、普同供養等，將佛教的關心，送進每一個家庭。,1,accept_stable_edge
ev_810018f02f2e,rel_bfcf85c2552d,doc_00016373,,,第四類【講演集】,https://books.masterhsingyun.org/ArticleDetail/artcle16373,妙士法師是湖南衡陽人，在台灣出生，我送他到美國讀書，念完書回來後，因為是湖南人，就讓他到中國大陸服務。,1,auto_keep_stable
ev_d1bbef3368c6,rel_302d82e78e74,doc_00009742,,,第一類【經義】,https://books.masterhsingyun.org/ArticleDetail/artcle9742,尤其兩岸分裂，更增加了台灣的悲情，要解除這些歷史上的悲痛，當然大家要放下一些執著，同心激勵，團結民族的感情，增加文化的認同，才能實現孫中山先生提倡的「五族共和」。,3,auto_keep_stable
ev_b8be05ba52f2,rel_93e6492dc81f,doc_00007448,,,第六類【傳記】,https://books.masterhsingyun.org/ArticleDetail/artcle7448,另外，在台北成立大乘精舍印經會的樂崇輝居士，北平人，一九二九年出生。,1,auto_keep_stable
ev_50c0ac5ccda8,rel_d93d84a73c3c,doc_00019622,par_00019622_0007,sent_00019622_0007_001,第十二類【附錄】,https://books.masterhsingyun.org/ArticleDetail/artcle19622,莊嚴梵唄為傳法大典揭開序幕，首先由星雲大師為法子說法開示：「靈山會上佛陀拈花、迦葉微笑，代表佛陀與大迦葉心心相印，現在要傳授給你，你當接受。」,1,new_relation
ev_18d47415ad88,rel_9ef52144fcf2,doc_00000674,,,第二類【人間佛教論叢】,https://books.masterhsingyun.org/ArticleDetail/artcle674,道綽相繼提倡持名念佛，他認為念佛雖有觀想念佛、實相念佛、持名念佛之別，而以持名念佛最為安全。,1,auto_keep_stable
ev_c852537a2c29,rel_fcccaa3ac50b,doc_00008754,par_00008754_0064,,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle8754,舍衛城須達長者信奉佛教後，即積極建造祇園精舍，供養佛陀，並常將自己所聽聞到的佛法轉述他人，熱心度人學佛。⟂S⟂維摩詰居士雖是一名在家信徒，但是他對佛法的體悟與實踐，充分體現大乘佛教的人間精神。⟂S⟂經典中詳述他的為人：「毗耶離大城中有長者，名維摩詰，已曾供養無量諸佛，深植善本，得無生忍，辯才無礙，遊戲神通，逮諸總持，獲無所畏，降魔勞怨，入深法門，善於智度。」⟂S⟂又說：「欲度人故，以善方便，居毗耶離，資財無量，攝諸貧民；⟂S⟂奉戒清淨，攝諸毀禁；⟂S⟂以忍調行，攝諸恚怒；⟂S⟂以大精進，攝諸懈怠；⟂S⟂一心禪寂，攝諸亂意；⟂S⟂以決定慧，攝諸無智。」⟂S⟂他雖為白衣，奉持沙門清淨戒行；⟂S⟂雖有妻子眷屬，不為欲染；⟂S⟂雖享受物質，心無繫念。⟂S⟂他到處示教利喜，執持正法，攝諸長幼，饒益眾生，救護一切。⟂S⟂如是悲智融通之士，受到諸佛的讚歎，廣為人天所尊敬。,1,accept_stage263i_validated_evidence
ev_b626e41e5b93,rel_2e3c74891e92,doc_00003862,par_00003862_0142,sent_00003862_0142_001;sent_00003862_0142_002,第八類【日記】,https://books.masterhsingyun.org/ArticleDetail/artcle3862,在眾多布施之中，以語言的讚美最為重要。⟂S⟂四攝法裡的「愛語、利行」、十大願中的「稱讚如來」，佛弟子面對三寶的時候更以梵唄唱誦來加以讚歎，甚至每部經典的最後，都記載著弟子們在聽聞佛法後「歡喜讚歎，信受奉行，作禮而去」的殊勝情景，由此可見，讚歎是多麼的重要啊！,1,accept_stable_edge
ev_ca36bd8d25dd,rel_9d638f59dea4,doc_00006768,,,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle6768,三十一歲，到南印度就龍智修學密教，研究《金剛頂瑜伽經》、《大日總持陀羅尼經》等密教經典，並得受金剛界的密法灌頂。,1,auto_keep_stable
ev_116186e31e9e,rel_a8866a894d3e,doc_00024204,par_00024204_0013,sent_00024204_0013_001;sent_00024204_0013_002;sent_00024204_0013_003,星雲大師人間佛教傳燈錄,https://books.masterhsingyun.org/ArticleDetail/artcle24204,對於尋求心靈平安與精神慰藉的信徒們，西來寺的修持活動內容可說是非常豐富。⟂S⟂目前在西來寺舉辦的法會類別多達十五種，參與的信眾主要是華人，其中多屬第一代的移民。⟂S⟂為了提升信仰，西來寺也舉辦各類修道會及齋戒會，例：禪修、八關齋戒、五戒菩薩戒戒會、短期出家修道會，這類型的修持通常都會中、英文同步翻譯。,1,accept_stable_edge
ev_d544826b9086,rel_e49df6845d79,doc_00003440,par_00003440_0168,sent_00003440_0168_002,第四類【講演集】,https://books.masterhsingyun.org/ArticleDetail/artcle3440,禪，不是口上說，不是心裡思，不是意中想，而是這一切的完全放下。,1,stage260_llm_adjudicated
ev_fa23df736ea4,rel_2ba0e75629fd,doc_00009566,par_00009566_0002,sent_00009566_0002_001;sent_00009566_0002_002;sent_00009566_0002_003;sent_00009566_0002_004,第一類【經義】,https://books.masterhsingyun.org/ArticleDetail/artcle9566,佛陀很慈悲，便為這許多在家人士，制定了一日一夜的八關齋戒，讓信徒在一個月當中，可以有幾天的時間到寺院裡修行。⟂S⟂就像基督教徒，他們固定要做禮拜；⟂S⟂天主教徒，他們要過安息日。⟂S⟂那麼在佛教裡，也有超越他們的方便法門，就是讓佛教徒有一日一夜到寺院受持「八關齋戒」的方便。,1,repair_direction_or_endpoint
ev_a5bc37ad1a41,rel_1f85d942cb01,doc_00006477,,,第五類【文叢】,https://books.masterhsingyun.org/ArticleDetail/artcle6477,匡道慧潭禪師，為日本明治早年著名的禪僧，大阪人，曾在神戶祥福寺駐錫三十餘年，後來擔任日本京都臨濟宗妙心寺住持。,1,auto_keep_stable
ev_de34066f80c6,rel_64596f010436,doc_00001999,par_00001999_0012,sent_00001999_0012_005,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle1999,善導並作〈勸世偈〉流行於世，深切悲願勸導世人求生西方淨土：「漸漸雞皮鶴髮，看看行步龍鍾，假饒金玉滿堂，難免衰殘老病，任汝千般快樂，無常終是到來，唯有徑路修行，但念阿彌陀佛。」,1,accept_stable_edge
ev_b951d1a67e72,rel_563d6a1a36c5,doc_00014536,par_00014536_0011,sent_00014536_0011_001;sent_00014536_0011_002,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle14536,其實，自己是自己命運的塑造者，所謂「因果業報，自作自受」，天下那有不勞而獲的道理？⟂S⟂因此佛教提倡六度──布施、持戒、忍辱、精進、禪定、智慧，作為對治欲望的良方，如能進一步泯除對待，去除憎愛，則可希聖成賢。,1,accept_stable_edge
ev_7f1b4df975f7,rel_4268530d0eb6,doc_00017984,par_00017984_0062,sent_00017984_0062_002,第十二類【附錄】,https://books.masterhsingyun.org/ArticleDetail/artcle17984,星雲大師本人禪淨雙修，常教人念阿彌陀佛，並不反對求生淨土，但從以人間為本的立場出發，更重視人間淨土的建設，他說：,1,repair_direction_or_endpoint
ev_31696b3579b2,rel_7d3e9cbad847,doc_00002759,,,第八類【日記】,https://books.masterhsingyun.org/ArticleDetail/artcle2759,在四攝法裡有「愛語利行」、十大願中有「稱讚如來」，佛弟子面對三寶時更以梵唄唱誦加以讚歎，釋迦牟尼佛當初在因地與彌勒菩薩同時修行，只因佛陀多修了一項讚歎法門，而較彌勒菩薩提早三十劫成佛，可見讚歎是多麼的重要！,2,keep_stable_register_endpoints
ev_9bd7681344c1,rel_8b673aef8f2c,doc_00017462,par_00017462_0010,sent_00017462_0010_001;sent_00017462_0010_002,第十二類【附錄】,https://books.masterhsingyun.org/ArticleDetail/artcle17462,星雲大師以「大慈過人」的心胸， 「以書法為佛事」，留下這些墨寶來助其擴大潛移默化的能量，使人觀其字即得佛法！⟂S⟂因此每一幅大師的手跡墨寶，無疑是既令眾生歡喜又令佛法廣被的大師的「分身」。,1,accept_stable_edge
ev_14b534dd36ad,rel_491247611640,doc_00010809,par_00010809_0039,sent_00010809_0039_002;sent_00010809_0039_003,第二類【人間佛教論叢】,https://books.masterhsingyun.org/ArticleDetail/artcle10809,但想到佛陀在靈山會上諸天、大眾擁簇他出來講經弘道，我想想，自己不是一生都像是在靈山勝會上的一員嗎？⟂S⟂因此，從另外一方面想，「我在眾中」，實在是很有福報，很有因緣的。,1,new_relation
ev_fb9bd16e0e88,rel_e7f9ec8c4f89,doc_00023051,par_00023051_0014,sent_00023051_0014_001,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle23051,佛陀因為證得真理，故能遍知一切世間、出世間諸法，因此我們說佛陀是「正遍覺」的人。,1,accept_stable_edge
ev_4af439bcb503,rel_a41a94db4c02,doc_00017977,,,第十二類【附錄】,https://books.masterhsingyun.org/ArticleDetail/artcle17977,香港佛光道場並非香港本地的道場，是台灣佛光山設於香港的分道場。,1,auto_keep_stable
ev_91265db73848,rel_a8a252cc3e6f,doc_00003491,par_00003491_0002,,第五類【文叢】,https://books.masterhsingyun.org/ArticleDetail/artcle3491,第一、佛教的主旨是造福人類：佛陀降誕於世間，就是為了「示教利喜」，以利他為本懷，開示眾生解脫之道，引導眾生入佛知見，而減少煩惱，增福修慧，讓眾人能見證法喜安樂，永斷煩惱，遠離無明。⟂S⟂所以佛教是以出世的精神，做入世的事業，希望帶給人間和平富足，讓眾生得到現世的幸福安樂。,1,accept_stage263i_validated_evidence
ev_22c7cb56eac6,rel_8820639ea983,doc_00002878,,,第四類【講演集】,https://books.masterhsingyun.org/ArticleDetail/artcle2878,每一精神中，也含蓋了其他三種精神，像：地藏菩薩憐憫地獄眾生的煎熬，發下「地獄不空，誓不成佛」的悲心，這種大願就包含大悲、大智、大行的精神。,2,auto_keep_stable
ev_6099796d8994,rel_affccfbcb76f,doc_00005029,par_00005029_0024,sent_00005029_0024_002;sent_00005029_0024_003,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle5029,《涅槃經》說，釋迦牟尼佛之所以能夠修得三十二相、八十種好，是因為佛陀於無量阿僧祇劫之中，恭敬三寶，孝養父母，所以今世才會感得如此殊勝的果報。⟂S⟂可見孝行感果之殊勝，輾轉無有窮盡。,1,accept_stable_edge
ev_ed5b6eec48da,rel_2fe713e4c959,doc_00024676,,,第十二類【附錄】,https://books.masterhsingyun.org/ArticleDetail/artcle24676,我在這裡祈求佛陀加被各位福慧雙增，身心如意。 ⟂P⟂ 這位師父就是其時已在台灣佛教信眾中享有盛名，而日後還要以其智慧、悲願一再為他所弘揚的「人間佛教」不斷續寫種種「傳奇」的星雲大師。,1,auto_keep_stable
ev_591dc4e193ab,rel_f4cbfb5f8113,doc_00020438,,,第九類【佛光山系列】,https://books.masterhsingyun.org/ArticleDetail/artcle20438,民國五十四年（一九六五），看到星雲大師為他創辦的普門幼稚園登報招募娃娃車司機，二十四歲的我，覺得能奉獻己長，便應聘而結緣。,1,auto_keep_stable
ev_7291541fc94d,rel_bf5a2669b9b3,doc_00022913,par_00022913_0186,sent_00022913_0186_001,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle22913,地藏菩薩根據穢土眾生惡習很深，多造惡業的特點，在《地藏菩薩本願經》裡，著重宣傳因果報應說，並從業感差別的角度，列舉了二十三種因果報應，說明如是因如是果，自作自受，業感緣起的道理。,1,accept_stable_edge
ev_b61928158ad3,rel_b070d14a3600,doc_00000785,,,第二類【人間佛教論叢】,https://books.masterhsingyun.org/ArticleDetail/artcle785,每日三餐進食前，合掌稱念四供養、〈佛光四句偈〉或五觀想，亦可培養感恩與慈悲的宗教情操。,2,repair_stable_edge
ev_c52eb5425e14,rel_485b0bb7e404,doc_00002481,,,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle2481,明代的蕅益大師終身奉行地藏法門；,1,auto_keep_stable
ev_390c693af8dc,rel_f0f22281eba4,doc_00007049,par_00007049_0411,,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle7049,第一時，開示行者（包括生亡兩者），極樂世界無有眾苦，道人若要尋歸路，但向塵中了自心。⟂S⟂眾生所以受苦無盡，乃從貪欲而起，而貪欲更從忘卻自性、異念紛馳而來。⟂S⟂欲離苦得樂，往生淨土，須信、願、行三者具足。⟂S⟂故行者宜具深信、發切願，執持阿彌陀佛名號，一心不亂，其人臨命終時，心不顛倒，即得往生阿彌陀佛極樂國土。⟂S⟂第二時，開示行者，心、佛、眾生三無差別，開顯唯心淨土、自性彌陀。⟂S⟂雖法性湛然如是，然無生而生，業果儼然，故眾生循環諸趣，流轉四生，故行者須發露懺悔，洗除業垢，增長善根，捨此報緣，往生淨土。⟂S⟂第三時，開示行者，「南無阿彌陀佛」六字名號之功德。⟂S⟂一句阿彌陀佛名號即能坐斷六根，滅除八萬億劫生死重罪。⟂S⟂猶如清珠投於濁水，濁水不得不清，故行者但須舉起佛號，一降直下，如太阿劍橫按當軒，斬盡無明煩亂，直到一心不亂、能所兩忘為止。⟂S⟂如此三時繫念阿彌陀佛萬德洪名，行願既深，功無虛棄，必能托質蓮胎，永離業海，直證阿鞞跋致（不退），圓滿無上菩提。,1,accept_stage263i_validated_evidence
ev_ff1b8baaecdc,rel_509e2d5e1860,doc_00000674,par_00000674_0153,sent_00000674_0153_001;sent_00000674_0153_002;sent_00000674_0153_003;sent_00000674_0153_004;sent_00000674_0153_005;sent_00000674_0153_006;sent_00000674_0153_007,第二類【人間佛教論叢】,https://books.masterhsingyun.org/ArticleDetail/artcle674,其實，禪宗既然認為搬柴運水、揚眉瞬目都是禪，為什麼念佛就不是禪呢？⟂S⟂禪門說參禪時講究心要定於一境，而淨土宗如《阿彌陀經》說，念佛要一心不亂，這不就是禪的定境嗎？⟂S⟂心定於阿彌陀佛，以此為所緣境，有何不可？⟂S⟂為何要批評呢？⟂S⟂所以任何佛法都是佛法，都應互相包容，不要排斥，排斥則如過去的君主獨裁，一心想要打倒別人，如果別人都被打倒了，到最後只剩下自己一人，既沒有飯吃，也沒有衣穿、沒有日用，又如何生存呢？⟂S⟂所以禪門排斥念佛應該是不當的，念佛的人不容禪者也是不對的，禪淨應該彼此相互融攝；⟂S⟂禪淨皆為我佛金口所宣、同源所流，有此認識，才合乎佛法的精神。,1,accept_stable_edge
ev_18ba8bea1bc5,rel_2ea053438ddf,doc_00008300,,,第八類【日記】,https://books.masterhsingyun.org/ArticleDetail/artcle8300,西澳及北領地政府也採納了相應的外語教育計畫，中文在這兩個省分均是重要的外語課程； ⟂S⟂ 其他外語包括日語、印尼語、法語和德語……,1,auto_keep_stable
ev_b59c41aa6206,rel_2f82f4693e23,doc_00001927,par_00001927_0005,sent_00001927_0005_003;sent_00001927_0005_004,第五類【文叢】,https://books.masterhsingyun.org/ArticleDetail/artcle1927,《金剛經》中，佛陀說他自己作忍辱仙人的時候，被歌利王誣陷、割截身體，他都不生氣，他所表現的正是「難行能行，難忍能忍」的修行功夫。⟂S⟂所以，成佛要有三十二相八十種好，要福慧俱全，這就是佛陀的「三祇修福慧，百劫修相好」；,1,accept_stable_edge
ev_6f3d77269ea5,rel_0828280c5922,doc_00001829,,,第二類【人間佛教論叢】,https://books.masterhsingyun.org/ArticleDetail/artcle1829,緣起是什麼？ ⟂S⟂ 就是由很多的條件因緣和合而有，它不是單一存在，也不是突然而有。,1,auto_keep_stable
ev_26e430ab34ce,rel_328b1b25bd26,doc_00016106,,,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle16106,天台宗成立於陳隋之際，因智者大師駐錫天台山修持法華三昧，故以天台為宗名。,1,auto_keep_stable
ev_c54e7e7c9a16,rel_f6ae10ce1620,doc_00018323,,,第五類【文叢】,https://books.masterhsingyun.org/ArticleDetail/artcle18323,人間佛教就是菩提心，沒有菩提心就不懂得人間佛教；,1,auto_keep_stable
ev_33bc6b0c314f,rel_d323327a19cf,doc_00008773,,,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle8773,晚年崇信佛教，佛教自此盛行於蒙古。,1,auto_keep_stable
ev_153d8b389024,rel_3c5c397e0279,doc_00015625,par_00015625_0095,sent_00015625_0095_001;sent_00015625_0095_002,第六類【傳記】,https://books.masterhsingyun.org/ArticleDetail/artcle15625,接著，星雲被派到苗栗法雲寺去看守山林，三個月住在山上，一方面沉思自己未來要做的弘法事業，一方面回想來台灣所看到的佛教面貌，心中慢慢畫出自己生涯的藍圖。⟂S⟂這張藍圖不只改變了他，改變了台灣，也改變了世界。,1,repair_direction_or_endpoint
ev_05780665c799,rel_95368e6f34c6,doc_00000151,,,第一類【經義】,https://books.masterhsingyun.org/ArticleDetail/artcle151,化相三寶就是最初三寶，也就是最初成道的佛陀為佛寶，四諦、十二因緣的真理是法寶，五比丘、千二百五十人的阿羅漢是僧寶。,1,auto_keep_stable
