claim_evidence_id,claim_id,claim_relation_ids,document_id,paragraph_id,sentence_ids,category,source_url,text,support_count
cev_bac3c31a8e88,claim_617192dcc6e9,crel_32436468adfd,doc_00001543,par_00001543_0157,sent_00001543_0157_003;sent_00001543_0157_004,第二類【人間佛教論叢】,https://books.masterhsingyun.org/ArticleDetail/artcle1543,所謂「真理」，必須符合「本來如此、必然如此、普遍如此、永恆如此」這四個條件。⟂S⟂佛教的「三法印」，即是合乎這四個條件的真理，它不僅說明宇宙人生生滅變化的現象，也詮釋諸佛寂滅無為的解脫境界，是涵括世間法與出世間法的三條定律。,1
cev_39db354c6756,claim_f618bb48b60c,crel_b17bf6769426,doc_00006637,par_00006637_0001,sent_00006637_0001_002;sent_00006637_0001_003,第五類【文叢】,https://books.masterhsingyun.org/ArticleDetail/artcle6637,他希望在家眾裡，也能出幾位像蘇東坡、王陽明這樣的禪者。⟂S⟂其中有一位叫王德勝的在家居士，他道心非常堅固，不僅對參禪打坐相當投入，還放下家事眷屬，在禪堂裡一住就是數年，即使逢年過節也不回家，只是一心參究。,1
cev_659fbdf2e7e5,claim_48e594778fc0,crel_06b3efbc6e9f,doc_00001112,par_00001112_0020,sent_00001112_0020_004,第六類【傳記】,https://books.masterhsingyun.org/ArticleDetail/artcle1112,所以，佛教講「因緣」、講「緣起」，大家都生存在「緣起」裡面，緣聚則生，緣滅則散，緣起緣滅；,1
cev_e03296cb69e9,claim_a7ccb7252180,crel_702679fcdf24,doc_00015688,par_00015688_0006,sent_00015688_0006_002,第十二類【附錄】,https://books.masterhsingyun.org/ArticleDetail/artcle15688,在佛光山的十大性格中，「國際性」就是其中之一（餘為：人間性、大眾性、教育性、文化性、慈濟性、喜悅性、菩薩性、融和性、包容性），乃至一九九二年國際佛光會成立，大師更揭櫫「以世界觀弘揚佛法」為四大宗旨之一（餘為：以人間性建設淨土、以慈悲心普利大眾、以正覺智引導信徒）。,1
cev_026dcf89fedf,claim_a54cc6c5827b,crel_fee1f3becd01,doc_00015825,par_00015825_0106,sent_00015825_0106_001;sent_00015825_0106_002,第十二類【附錄】,https://books.masterhsingyun.org/ArticleDetail/artcle15825,當年佛牙舍利由大師迎回台灣供奉，不但是台灣佛教界的一大盛事，也能讓社會大眾藉由禮拜佛牙舍利人人「心中有佛」，提升人格道德，進而帶來社會祥和，世界和平。⟂S⟂因此，大師的福報讓台灣人民及全世界的有緣人，有機會到佛陀紀念館來禮拜瞻仰，感受佛陀的加持庇佑。,1
cev_3c263bea50aa,claim_f6181dda2d90,crel_eb5045b96ea1,doc_00005796,par_00005796_0236,sent_00005796_0236_002,第八類【日記】,https://books.masterhsingyun.org/ArticleDetail/artcle5796,信眾也不能沒有三寶，沒有三寶就沒有師父，沒有僧眾，那法身慧命如何長養？,1
cev_adbd917cdd4f,claim_d1752000e335,crel_4c5ca87e6c95,doc_00022729,par_00022729_0010,sent_00022729_0010_001,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle22729,把握名色之緣，而越度了三世（過去、現在、未來）的疑惑，所建立的智，名為度疑清淨。,1
cev_5207a158d0db,claim_8ab8a860af27,crel_8071beaa309a,doc_00008048,par_00008048_0007,sent_00008048_0007_001,第八類【日記】,https://books.masterhsingyun.org/ArticleDetail/artcle8048,◎人人的自性本自清淨，念阿彌陀佛就是要念出自己的彌陀自性，將自己本身的性能以拜佛、念佛來發掘，讓句句佛號將失落的自我找回來。,1
cev_ffd1dc689e25,claim_76fc077ca1f2,crel_acec1822f06c,doc_00015336,par_00015336_0457,sent_00015336_0457_003,第六類【傳記】,https://books.masterhsingyun.org/ArticleDetail/artcle15336,於靈光寺舉辦「祈禱世界和平法會，瞻仰佛牙舍利」，並至佛光祖庭大覺寺舉辦「人間佛教座談交流」。,1
cev_9183526148f8,claim_0973cc5cd136,,doc_00002875,par_00002875_0028,sent_00002875_0028_002;sent_00002875_0028_003,第四類【講演集】,https://books.masterhsingyun.org/ArticleDetail/artcle2875,專門記載唐太宗言行的《貞觀政要》，即曾記錄一段他的自述，他說：「朕每閒居靜坐，則自內省，恆恐上不稱天心，下為百姓所怨。」⟂S⟂可見一個偉人之所以成功，確有其為常人所不及的地方。,1
cev_0941d1a6a5df,claim_2a378877b4fa,crel_15cf5d5fb7df,doc_00006589,par_00006589_0044,sent_00006589_0044_001,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle6589,每次念完這段祈禱文，心中沾沾自喜，覺得在修行上又更上一層樓，因為我不是為我自己祈求，也不是為我的親友信徒祈求，而是在實踐《華嚴經》所說的「但願眾生得離苦，不為自己求安樂」。,1
cev_145b2c533cf2,claim_0961f44e3416,crel_5b6cf1046e5a,doc_00016368,par_00016368_0023,sent_00016368_0023_002;sent_00016368_0023_003,第四類【講演集】,https://books.masterhsingyun.org/ArticleDetail/artcle16368,我覺得，這就像是共產主義。⟂S⟂不過，它的共產主義，除了政治性的、經濟性的以外，在精神上、心靈上等等其他方面，也都讓大家共享共有。,1
cev_cb229936218d,claim_36299d6f61b8,crel_4efe1d3df67c,doc_00024345,par_00024345_0006,sent_00024345_0006_002,第五類【文叢】,https://books.masterhsingyun.org/ArticleDetail/artcle24345,相反的，而你的精神得到解脫，物質上即使到了再苦的時候，你也會照常感到自在！,1
cev_596ed3fff8f5,claim_d2e5112085b3,crel_afc1599cf4e3,doc_00000087,par_00000087_0139,sent_00000087_0139_001;sent_00000087_0139_002,第二類【人間佛教論叢】,https://books.masterhsingyun.org/ArticleDetail/artcle87,我們也希望台灣早期的名山古剎，如：靈泉寺、觀音山、獅頭山、法雲寺、圓光寺、大仙寺、大崗山、開元寺、南普陀、東山寺、福嚴精舍等都辦有佛教學院，繼續培養人才，再光大佛教。⟂S⟂另外，也還有許多青年比丘、比丘尼，我也無法一一記得他們的名字，唯願大家各自努力，將來都為人間佛教發心弘揚。,1
cev_04a3e9adf183,claim_7d9e84de654b,crel_b5b0d735f7f1,doc_00003788,par_00003788_0021,sent_00003788_0021_001,第四類【講演集】,https://books.masterhsingyun.org/ArticleDetail/artcle3788,依據佛經記載，佛陀宣講佛法時，他是「助令歡喜」、「歡喜說法」、「示教利喜」的典範，諸弟子聞法皆「心生歡喜」、「願樂欲聞」，大眾更以「歡喜踴躍」、「歡喜信受」、「歡喜奉行」乃至「歡喜讚歎，作禮而去」表達對佛法的信受。,1
cev_e0f82f1234ab,claim_941153cb5bda,crel_56ead0f8bbb8,doc_00017483,par_00017483_0011,sent_00017483_0011_001,第十二類【附錄】,https://books.masterhsingyun.org/ArticleDetail/artcle17483,星雲大師說，中國自古以來，戰爭不斷，朝代更替，死亡無數，但武力不能解決問題，慈悲才能真正解決問題，中國人不要再有戰爭了。,1
cev_01944c6461f1,claim_69da96238709,crel_be9c029d6dfd,doc_00005729,par_00005729_0086,sent_00005729_0086_002,第六類【傳記】,https://books.masterhsingyun.org/ArticleDetail/artcle5729,信仰宗教的重要，在於能領導生命的大方向，能將生命之流的過去、現在、未來銜接，所以佛教徒學佛的第一步為什麼要皈依三寶？,1
cev_2bfea444b08c,claim_2ac6cfcbaf03,crel_a9f26d6f520b,doc_00002943,par_00002943_0005,sent_00002943_0005_001;sent_00002943_0005_002;sent_00002943_0005_003,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle2943,本論是龍樹晚年的著作，對學說、思想、用例、傳說、歷史、地理、實踐方法、僧伽的解說甚為詳細，並言及勝論派與印度一般思想，是當時的佛教百科全書。⟂S⟂在般若思想的弘揚上，龍樹的《中論》是站在「般若皆空」的否定立場而言，然本論則是以「諸法實相」的積極肯定立場，極力闡明大乘菩薩思想及六波羅蜜的宗教實踐，如卷四的尸毗王割肉餵鷹、須陀須摩王不犯禁戒，卷十一的大國王遍割身肉為燈炷供養婆羅門以求佛法、鴿以身投火施捨飢人，卷十二的薩婆達王以身布施婆羅門、月光太子布施血髓濟度癩人、六牙白象舉牙授與獵者、迦頻闍羅鳥教化禽獸，卷十四的羼提仙人、鹿王代鹿母受死、愛法梵志破皮析骨求法、雉滅林火等，處處揭示菩薩行者之修持，而與佛陀的本生譚有密不可分的關係。⟂S⟂因此，由本論即可了解龍樹以前佛教學說的大要。,1
cev_52b8dcad981e,claim_e06947603ce7,crel_b7fe0be67289,doc_00011024,par_00011024_0056,sent_00011024_0056_002;sent_00011024_0056_003,第四類【講演集】,https://books.masterhsingyun.org/ArticleDetail/artcle11024,七十年前有幸出家，慢慢懂得生命的意義，是要靠對自我的信心。⟂S⟂這份對自己的信心，並不是有我無人，而是有「我能幫助人，我能為人服務，我能忍耐，我能慈悲，我能提得起、放得下」的信心，還有對國家民族的信心，對文化的信心。,1
cev_3c2d311802d9,claim_57df739c0ec7,crel_3f300b675c23,doc_00010887,par_00010887_0030,sent_00010887_0030_001,第四類【講演集】,https://books.masterhsingyun.org/ArticleDetail/artcle10887,一件事情的因果和過去、現在、未來，有很複雜的因緣關係。,1
cev_5abdc33ac251,claim_ee683ba3ac7d,crel_bbe4d8e6a3ea,doc_00000356,par_00000356_0001,sent_00000356_0001_001,第一類【經義】,https://books.masterhsingyun.org/ArticleDetail/artcle356,無我度生，不是幫另一個人承擔生命，或者替他完成一切，而是給予他、幫助他在自己的人生當中、事業當中、修行當中，以至於度眾的過程當中能夠獨當一面，有能力給予眾生種種的需求。,1
cev_b6be7926329e,claim_7298f792a670,crel_26a1d4fdce0c,doc_00007341,par_00007341_0036,sent_00007341_0036_002,第六類【傳記】,https://books.masterhsingyun.org/ArticleDetail/artcle7341,如果是別人，在這樣寂靜的深夜裡，在這與世無爭的寺院中，青燈古佛，可能勾引起很多世情冷淡或對生活索然無味的思想來，可是，玉琳自出家後，他對出家的生活，一向是感到美滿、平靜、安詳，物質上雖然有很多不能如意，但他把整個的心靈都皈依了佛陀，精神很少有什麼不自在的感覺。,1
cev_05e2e649e138,claim_2398210aa0eb,crel_3efbf1b7a814,doc_00000653,par_00000653_0009,sent_00000653_0009_001,第二類【人間佛教論叢】,https://books.masterhsingyun.org/ArticleDetail/artcle653,人心需要善美，煩惱需要淨化，這都必須依著佛陀慈悲與智慧的言教，大師的「語錄」本著佛陀的慈悲智慧的言論，做為推動人間佛教的根本思想核心，並且願與大家共同努力建設一個現世法樂的人間淨土。,1
cev_05a304f9d3a9,claim_56d0551a2bb7,crel_ba517e259c94,doc_00000909,par_00000909_0011,sent_00000909_0011_002,第一類【經義】,https://books.masterhsingyun.org/ArticleDetail/artcle909,如佛性寶蒙塵入泥，不得出頭放光，既是佛性寶人人本有，諸佛只是證得此平等理體，原無失落，何有所得？,1
cev_4def4efc7b0c,claim_6321838fe5c1,crel_17361f7e3ed4,doc_00003411,par_00003411_0034,sent_00003411_0034_003;sent_00003411_0034_004,第四類【講演集】,https://books.masterhsingyun.org/ArticleDetail/artcle3411,在沙漠中，如果沒有水必然是死路一條，然而他忍受種種飢渴的煎熬，發出堅宏的誓願：「寧向西天一步死，不往東土一步生。」⟂S⟂這種對真理追求的熱忱，也是一種可貴的情愛。,1
cev_79b712813aca,claim_95e0d9e71ff8,crel_7d45adff501f,doc_00002776,par_00002776_0006,sent_00002776_0006_001;sent_00002776_0006_002;sent_00002776_0006_003;sent_00002776_0006_004;sent_00002776_0006_005,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle2776,是年冬，勢至丸入當地菩提寺，追隨叔父觀覺法師受學。⟂S⟂觀覺法師見其聰敏異常，遂於勢至丸十三歲時，將他轉送佛學重鎮比叡山源光法師座下。⟂S⟂源光授以《四教儀》，數度問難，勢至丸皆應答如流，源光不禁讚歎：「此駿驥也，豈朽索所能羈哉！」⟂S⟂於是再將他交付天台宗功德院皇圓阿闍梨，皇圓一見到他，便歡喜地說：「我昨晚夢見滿月入室，莫非是個吉兆！」⟂S⟂因此為勢至丸剃度授具足戒，是年勢至丸十五歲。,1
cev_11472a651b11,claim_2e01b8699964,crel_18079e03161a,doc_00000335,par_00000335_0155,sent_00000335_0155_003,第一類【經義】,https://books.masterhsingyun.org/ArticleDetail/artcle335,正因為以不可得心為因，用七寶為緣，以如是因，如是緣，福德二字只是說明無相布施，所以我才說得福德多。」,1
cev_304bc9810185,claim_4b752d8f5642,crel_af89d93302f0,doc_00008834,par_00008834_0010,sent_00008834_0010_005,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle8834,今日佛教徒為了弘法利生，對政治不但不應抱持消極迴避的態度，相反的，應該積極關心，直下承擔，這正是人間佛教菩薩道的實踐。,1
cev_d7ec60e186b0,claim_8dc3c9e34db9,,doc_00009684,par_00009684_0082,sent_00009684_0082_002;sent_00009684_0082_003,第一類【經義】,https://books.masterhsingyun.org/ArticleDetail/artcle9684,實際上，戒不是限制，而是自由，尤其現在家庭、學校、社會、國家都需要戒律、制度的引導，社會人心才可以建立倫理次序。⟂S⟂所以我想，對於衣食住行、行住坐臥等修學的戒行，我都是自己做到，才敢教人，如果能列出一些簡單的生活條規，用來教育佛光弟子，也讓社會大眾可以共同遵守，把它當作修行為人的標準，改變大家對戒律的刻板印象，不也可以讓大家感受到人間佛教對生活的助益嗎？,1
cev_3c483b094688,claim_4ddc00939fda,crel_13c2615f3e30,doc_00024085,par_00024085_0012,sent_00024085_0012_001,星雲大師人間佛教傳燈錄,https://books.masterhsingyun.org/ArticleDetail/artcle24085,從肯定佛性到「自己所有一切由自己來承擔」，大師以此說明解脫並非依靠神祇或外在力量，而是來自於我們對佛法的信仰與生活的實踐，從而建立自信、自覺、自度的修行態度。,1
cev_58f9d66ef1b1,claim_00c41ef8296a,crel_25ace94f0eb0,doc_00017777,par_00017777_0055,sent_00017777_0055_003,第十二類【附錄】,https://books.masterhsingyun.org/ArticleDetail/artcle17777,從生死輪迴的觀點而言，一切有情生命的流轉，乃是生死交替循環，無有終始，是故生命的「斷滅」（亦即絕對意義的死亡）不能成立；,1
cev_f8328be3f3fe,claim_0114b5806bb6,crel_49c30b2eaf66,doc_00000288,par_00000288_0080,sent_00000288_0080_001,第一類【經義】,https://books.masterhsingyun.org/ArticleDetail/artcle288,若欲禮佛者，過去及當來，現在及諸佛，當計於無我。,1
cev_19e9e56ad80a,claim_382a003501bc,crel_bb3648a6fb2b,doc_00001947,par_00001947_0133,sent_00001947_0133_001,第八類【日記】,https://books.masterhsingyun.org/ArticleDetail/artcle1947,依華，馬來西亞人，十多年前到佛光山讀書，出家後，到印度留學，獲印度國際大學比較宗教學碩士，曾兩度會見達賴喇嘛，現任教於達蘭沙拉的藏漢佛學院，並學習辯經（依華特地為大眾示範藏傳佛教的「辯經」方式）。,1
cev_4c21293718d6,claim_ce5e6179ee32,crel_5358b6462c27,doc_00002547,,,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle2547,慈舟往來南北各地，講經說論，隨處創辦佛教學院作育僧才，啟建共修念佛會及互助往生會等，皆規模昭卓，可謂置佛教於復興之地，救眾生於慈航之舟，影響所及，莫不深為所化。,1
cev_a18781bfa59d,claim_4af23e619e40,crel_b787f25fc7f1,doc_00006902,par_00006902_0051,sent_00006902_0051_001;sent_00006902_0051_002,第五類【文叢】,https://books.masterhsingyun.org/ArticleDetail/artcle6902,北港朝天宮的創建緣起，始自一六九四年，佛教臨濟宗第三十四代僧樹璧和尚自福建湄洲朝天閣，奉請媽祖神像來台，於農曆三月十九日登陸笨港（即今北港），由信徒立祠奉祀後，每年循例由笨港渡海回湄洲謁祖，回程在安平港登陸，三月十九日鑾駕回抵笨港，同時舉行盛大遶境。⟂S⟂後來因為台灣割讓日本，海疆也日益險惡，謁祖的行程因而停止，但是地方信眾為了紀念此一例行的謁祖活動，仍然迎請聖母遶境。,1
cev_2abd1aa470f3,claim_6226c27bc9a4,crel_e00098619ab3,doc_00015571,par_00015571_0048,sent_00015571_0048_002,第六類【傳記】,https://books.masterhsingyun.org/ArticleDetail/artcle15571,「信徒是佛教的，不是私人的，對信徒不要輕易提出請求、化緣，更不可與之有金錢來往，不可對信徒發脾氣，使信徒喪失信心。」,1
cev_bfa336c9203c,claim_9d3e77a90f7c,crel_3698628a55df,doc_00008406,par_00008406_0027,sent_00008406_0027_001;sent_00008406_0027_002;sent_00008406_0027_003,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle8406,優填王很謙虛，常常思惟己過，並向佛陀請示身為國王的真實功德。⟂S⟂佛陀為此說了一部《佛為優填王說王法政論經》，列舉出國王的十功德、十過失、五可愛法、五衰損門等，並且告訴優填王，果能依此實踐正法，便可稱為「法王」，諸佛菩薩、龍天護法皆來護持，境內風調雨順，國泰民安，福祚無盡。⟂S⟂優填王歡喜而信受奉行，成為一位仁君。,1
cev_fba4f48a9e0d,claim_2a24e37ca299,crel_c452f3d958f8,doc_00017484,par_00017484_0017,sent_00017484_0017_002;sent_00017484_0017_003,第十二類【附錄】,https://books.masterhsingyun.org/ArticleDetail/artcle17484,許家屯當時提出了「四不」，包括：不背叛國家、不背叛共產主義、不和民運人士來往、不見記者等。⟂S⟂星雲覺得這些都很好，他也向許家屯明確表示，並不希望他到台灣去。,1
cev_2c8e4adf4f30,claim_d6909ce3702f,crel_a03f81e09d17,doc_00024075,par_00024075_0104,sent_00024075_0104_002,星雲大師人間佛教傳燈錄,https://books.masterhsingyun.org/ArticleDetail/artcle24075,可見大師的說明旨在明辨：般若智慧是不同於一般智慧或世俗知識的一種特殊智慧，般若智慧是為了人們離於煩惱、獲得解脫的智慧。,1
cev_b0b196dc1b8b,claim_73c0708c916b,crel_516b61faa45c,doc_00003992,par_00003992_0002,sent_00003992_0002_003;sent_00003992_0002_004,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle3992,如善財童子的五十三參，乃文殊菩薩開始，表示為從智慧而契入，最後向普賢問道*4，五十三參圓滿，表示從行而證悟，故有所謂：「文殊般若自在，普賢三昧自在。」⟂S⟂即為定慧合一之義。,1
cev_1270a8d9d39d,claim_e8c6d8ada206,crel_d633785c7d3f,doc_00011047,par_00011047_0029,sent_00011047_0029_004,第四類【講演集】,https://books.masterhsingyun.org/ArticleDetail/artcle11047,因果不只是看一時、看一世的，因果有過去、現在和未來的關係。,1
cev_f2f5a8540d36,claim_69439e29f57c,crel_1c1438706d56,doc_00009918,par_00009918_0015,sent_00009918_0015_001;sent_00009918_0015_002,第一類【經義】,https://books.masterhsingyun.org/ArticleDetail/artcle9918,在《南傳大藏經》中記載：善慧婆羅門聞知燃燈佛要到自己的村落來說法，喜悅萬分，為了不錯過這曠劫難逢的因緣，決定前往聽法。⟂S⟂但是善慧發現道路泥濘難行，為了不讓汙泥沾汙了燃燈佛的雙足，他脫下自己的衣裳，並且散開頭髮，躺在骯髒的泥土上，讓燃燈佛以及許多阿羅漢弟子方便走過。,1
cev_7378297b4d18,claim_313291096d37,crel_7826243a2445,doc_00013560,par_00013560_0006,sent_00013560_0006_004;sent_00013560_0006_005,第五類【文叢】,https://books.masterhsingyun.org/ArticleDetail/artcle13560,造了惡業，佛祖也救不了我們，一切都是自作自受。⟂S⟂所以每個人的善惡行為可以決定自己的未來，不要妄想有一個外來的力量可以幫助我們，這些都是不可靠的。,1
cev_aa874ec17c13,claim_4e9a1c9807c8,crel_f07bc077adca,doc_00013951,par_00013951_0005,sent_00013951_0005_004,第五類【文叢】,https://books.masterhsingyun.org/ArticleDetail/artcle13951,大地眾生皆有如來智慧德相，只因妄想執著而不能證得。」,1
cev_caa7750c1330,claim_c850d9373052,crel_fc31fdd3061a,doc_00003432,par_00003432_0018,sent_00003432_0018_002,第四類【講演集】,https://books.masterhsingyun.org/ArticleDetail/artcle3432,所謂真理的宗教，不是對神祇產生的盲目信仰，更不是精神上的崇拜，而是對宗教本身的真理，有確切的認識了解，知道它的確能解脫我們的煩惱，知道它確實能解脫我們生死等各種問題。,1
cev_977c4f9f6145,claim_00bf55fe487b,crel_c5b151aeb0e9,doc_00000745,par_00000745_0153,sent_00000745_0153_002,第二類【人間佛教論叢】,https://books.masterhsingyun.org/ArticleDetail/artcle745,政府一般只獎勵捐財慈善的團體，下焉者，會使宗教淪為紅十字會一般的慈善機構，不能發揮宗教淨化社會人心的功能；,1
cev_bf3c3ec3ea57,claim_8dc599110855,crel_ddaaaaee7d1d,doc_00002758,par_00002758_0109,sent_00002758_0109_001,第八類【日記】,https://books.masterhsingyun.org/ArticleDetail/artcle2758,多年來，我在佛光山也強調八宗兼弘的立場，曾多次召開顯密佛學會議，組織中華漢藏文化協會，也曾多次想舉辦顯密和平法會，更經常往來於世界各地和喇嘛們見面，甚至多次和達賴喇嘛暢談，可以說，一直致力於宗派和諧、世界和平的工作，為此作了許多努力。,1
cev_ae5794edd863,claim_db33dc69a24d,crel_7c93e9e083a3,doc_00007049,par_00007049_0214,,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle7049,藥師如來誓願不可思議，因其發願「於一切有情，起利益安樂」，願所有聞名受持藥師如來名號的一切有情眾生，眾病悉除，身心安樂，受用無缺，資具豐足，解脫憂苦。⟂S⟂此現世樂的法門，與身心受苦的娑婆眾生特別有緣，因此也受到普遍的信仰。,1
cev_ea4055e725e1,claim_2ba70cc9a8e3,,doc_00010964,par_00010964_0083,sent_00010964_0083_001;sent_00010964_0083_002;sent_00010964_0083_003;sent_00010964_0083_004,第四類【講演集】,https://books.masterhsingyun.org/ArticleDetail/artcle10964,像佛教裡，過去批評在家眾：「白衣上座，末法來臨。」⟂S⟂事實上，佛世的時候，《維摩經》裡的維摩居士是白衣，《勝鬘夫人經》裡的勝鬘夫人是白衣，《妙慧童女經》裡的妙慧童女不也是白衣嗎？⟂S⟂甚至那許多兒童都能講經說法，也沒有因此而末法來臨啊！⟂S⟂為什麼現在要對在家信徒那麼貶低呢？,1
cev_3c83fbdb3be2,claim_b0f6bbb00326,crel_e9a329d0a7c7,doc_00007049,par_00007049_0214,,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle7049,藥師如來誓願不可思議，因其發願「於一切有情，起利益安樂」，願所有聞名受持藥師如來名號的一切有情眾生，眾病悉除，身心安樂，受用無缺，資具豐足，解脫憂苦。,1
cev_b2d2d857427a,claim_7a33b6c08c0f,crel_fe2fe4e3cb36,doc_00015692,par_00015692_0014,sent_00015692_0014_002;sent_00015692_0014_003,第十二類【附錄】,https://books.masterhsingyun.org/ArticleDetail/artcle15692,因此大師雖然提倡「禪淨雙修」，一生主持過百次以上的佛七，他常教人念阿彌陀佛，並不反對求生淨土，但為了實現人間佛教的理念，他不以往生淨土為念，而是發願生生世世在人間當和尚。⟂S⟂他勉勵佛光弟子要建立人間佛教的思想，他說《華嚴經》的「但願眾生得離苦，不為自己求安樂」就是人間佛教的思想，從人間佛教的思想，必然會產生人間佛教的言行，歌頌人間的善美，讚歎人間的和樂，推動利他的工作，發起助人的服務，對賢能者不嫉妒而尊敬，對守分者不暴戾而友愛，時時心存感恩知足，喜捨為善，創造美好的人間。,1
cev_ef201a3679bf,claim_2a61a19d5e9a,crel_625f15a7c846,doc_00019602,par_00019602_0020,sent_00019602_0020_002;sent_00019602_0020_003,第十二類【附錄】,https://books.masterhsingyun.org/ArticleDetail/artcle19602,佛光會成立之初，他就訂下〈佛光四句偈〉，作為全球佛光人奉行的準則。⟂S⟂其中「慈悲喜捨遍法界」便是期許大家開展自己的心胸，效法觀世音菩薩大慈大悲的精神，將慈悲喜捨普利一切有情。,1
cev_dcc9d9f0d7cf,claim_7d831b5c4b65,crel_7ba7174e2fd1,doc_00005782,par_00005782_0103,sent_00005782_0103_003,第八類【日記】,https://books.masterhsingyun.org/ArticleDetail/artcle5782,「一切福德皆不離心念」，故要時時不忘耕耘修福德，一念的淨信，可以滅八萬四千種罪。,1
cev_410f700f904e,claim_f165730cc209,crel_738cff19c3e2,doc_00005084,par_00005084_0009,sent_00005084_0009_003,第五類【文叢】,https://books.masterhsingyun.org/ArticleDetail/artcle5084,其實，佛法講「人人皆有佛性」，眾生應該是平等的，所以一個先進的國家社會，實在不應該以顏色來劃分人種，更不能有種族歧視的意識，如此才有資格做一個現代的文明人。,1
cev_d26993e3271f,claim_14f5c611d35e,crel_c3d6b7d3a29b;crel_35d54cff5cfa,doc_00007344,par_00007344_0005,sent_00007344_0005_001,第六類【傳記】,https://books.masterhsingyun.org/ArticleDetail/artcle7344,起初，王小姐要玉琳參加她出家的儀式，玉琳也曾再三的推辭過的，他也知道王小姐是深具善根，但王小姐終究也是一個人，他們過去曾行過結婚大典，曾同拜過天地，而現在王小姐出家，雖是一件解脫煩惱的可喜大事，但是，在舉行出家儀式的情形之下，多情善感的王小姐，可能又要引起傷感。,1
cev_cb3a4c5e71b6,claim_632782631baa,crel_56427818d4cc,doc_00009912,par_00009912_0002,sent_00009912_0002_001,第一類【經義】,https://books.masterhsingyun.org/ArticleDetail/artcle9912,發心受戒之後，本來可以不犯，但由於眾生為煩惱所惑亂，或為貧困生活的壓力所迫，或是戒力日衰，都會讓一個人內心不得清淨，而無法嚴持戒律。,1
cev_d3bd0d115b41,claim_017d47b1a15c,crel_e4774f8e0ff6,doc_00008408,par_00008408_0026,sent_00008408_0026_005,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle8408,佛陀的十大弟子中分別是智慧第一和神通第一的舍利弗和目犍連，原是婆羅門教的領袖，因聽聞佛陀所說法：「諸法因緣生，諸法因緣滅，我佛大沙門，常作如是說。」,1
cev_202889cc2147,claim_0f5e0cabce0c,crel_c6df6e66cc16,doc_00005796,par_00005796_0285,sent_00005796_0285_001;sent_00005796_0285_002,第八類【日記】,https://books.masterhsingyun.org/ArticleDetail/artcle5796,念佛就是最高的補品，因為一句「阿彌陀佛」具足萬德，念阿彌陀佛——有罪障消罪障，無罪障增福慧，有生死了生死，無生死得解脫。⟂S⟂念阿彌陀佛，使你成佛道，這才是最高的補品王。,1
cev_1abed95a9d60,claim_d4fc8a4655ca,crel_16f6df245a56,doc_00007031,par_00007031_0021,sent_00007031_0021_003;sent_00007031_0021_004,第六類【傳記】,https://books.masterhsingyun.org/ArticleDetail/artcle7031,這因緣啟示他「無我」的智慧，斷除他微細的煩惱。⟂S⟂他越想越覺得佛陀真是偉大。,1
cev_694f27f073da,claim_296d96c1bc2c,crel_8e97b3dca9ab,doc_00000423,par_00000423_0090,sent_00000423_0090_002;sent_00000423_0090_003,第二類【人間佛教論叢】,https://books.masterhsingyun.org/ArticleDetail/artcle423,如果我們能有禪定的智慧力，把自己安住在無上深妙的真理，而能不為「財」動、不為「情」動、不為「名」動、不為「謗」動、不為「苦」動、不為「難」動、不為「利」動、不為「氣」動……則儘管世界上好好壞壞，只要我不動心，即使身處汙泥，也能長出淨蓮。⟂S⟂所以，人生最重要的是，要把自己的身心安住在「寂靜」的「禪定」裡，過著「禪者」的生活，這才是最安樂的生活，這也就是禪的最大妙用了。,1
cev_347ec8cb7a26,claim_d71321a9d453,crel_269675465779,doc_00002444,par_00002444_0094,sent_00002444_0094_002;sent_00002444_0094_003,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle2444,過去佛光山在台北監獄舉辦八關齋戒修道會，有一百五十多名受刑人參加，這對於幫助社會重整道德人心，有很大的助益。⟂S⟂不過佛教要與獄方配合，獄方也要能提供八關齋戒相應的設施，只要各項因緣具足，這是可以去推行的佛教公益。,1
cev_36412a946dda,claim_b9812fe0997f,crel_7243b772cfd4,doc_00000087,par_00000087_0071,sent_00000087_0071_002,第二類【人間佛教論叢】,https://books.masterhsingyun.org/ArticleDetail/artcle87,我建寺安僧，我創辦叢林學院，我提倡禪淨共修，我注重生活修行，我要救苦救難，我要注重信徒家庭的幸福安樂，所以我倡導四給：「給人信心、給人歡喜、給人希望、給人方便」，乃至後來三好、五和、七誡、八道……就跟著人間佛教傳揚開來了。,1
