claim_id,text,claim_type,node_class,semantic_role,document_id,paragraph_id,sentence_ids,category,source_url,evidence_count
claim_8d40040752c1,受訪者解釋，國曆四月八日慶祝佛誕源於日據時代日本強制把台灣的農曆四月八日改為國曆日期；農曆四月八日則承接佛教叢林規矩與民間傳統，因此她主張應以農曆四月八日慶祝佛誕。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00019052,par_00019052_0008,sent_00019052_0008_003,第十二類【附錄】,https://books.masterhsingyun.org/ArticleDetail/artcle19052,1
claim_c5d9ee1b7a3d,煩惱能牽制眾生，令不得出離生死。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00003986,par_00003986_0004,sent_00003986_0004_007,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle3986,1
claim_767c487716e1,勝鬘夫人請佛陀證明她所發、將生生世世如法受持的十大願，並宣稱若能依誓願而行便會雨下天華、出現天上妙音；她說完後，文本敘述虛空果然雨眾天華、出妙音聲回應「如是」。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00002573,par_00002573_0019,sent_00002573_0019_001,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle2573,1
claim_5d2cf1b80540,以慈悲喜捨去助人益世，彰顯人間情義與美善。⟂S⟂故其書也許不是觀賞性的、知見性的，而是實踐性。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00023931,par_00023931_0008,sent_00023931_0008_003;sent_00023931_0008_004,第十二類【附錄】,https://books.masterhsingyun.org/ArticleDetail/artcle23931,1
claim_9905b6ecbb5f,寺院不同於俗家，在寺院中，一舉一動都是修行，走路吃飯睡覺都可以參禪，這其中都有很深妙的解脫境界。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00000430,par_00000430_0004,sent_00000430_0004_006,第二類【人間佛教論叢】,https://books.masterhsingyun.org/ArticleDetail/artcle430,1
claim_f9b52b0bff52,作者從十二大願的內容解讀「藥師如來」：他不僅重視人們身心的富足安樂，也關心社會教育與正當娛樂，以使人人過和諧無爭的佛化生活。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00009812,par_00009812_0029,sent_00009812_0029_001,第一類【經義】,https://books.masterhsingyun.org/ArticleDetail/artcle9812,1
claim_30c4a9647094,〈入法界品〉所列善財参访人物包含菩萨、比丘、比丘尼、在家众、外道、婆羅門及多种职业和神众；婆羅門只是同级人物类型之一，不能与其他清单项建立任意关系。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00017789,par_00017789_0030,sent_00017789_0030_001,第十二類【附錄】,https://books.masterhsingyun.org/ArticleDetail/artcle17789,1
claim_e5874be949a6,口稱信奉佛法而身口意不能清淨、沒有菩提心,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00003405,par_00003405_0171,sent_00003405_0171_002,第四類【講演集】,https://books.masterhsingyun.org/ArticleDetail/artcle3405,1
claim_dbef7f477ec1,星雲大師以渐次深入的方式说明般若智慧：先在善法层次信解因果、止恶行善以初步净化心灵，再在二乘层次观照缘起，了知万法因缘和合、并非永恒，进而生起厌离出世之心或领悟诸法空义。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00017807,par_00017807_0075,sent_00017807_0075_001,第十二類【附錄】,https://books.masterhsingyun.org/ArticleDetail/artcle17807,1
claim_5c41e6956ed9,一名信徒請法師到家中誦經作佛事，法師開口便念阿彌陀佛；信徒隨即反詰，自己請的是誦經消災，為何法師三句不離阿彌陀佛。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00002855,par_00002855_0036,sent_00002855_0036_002,第四類【講演集】,https://books.masterhsingyun.org/ArticleDetail/artcle2855,1
claim_792dd1f69592,作者以「我想……吧」的保留語氣，將隨緣、淡泊概括為佛光人的性格。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00009683,par_00009683_0024,sent_00009683_0024_001,第一類【經義】,https://books.masterhsingyun.org/ArticleDetail/artcle9683,1
claim_846622ee6e2f,作者概括近兩百年、甚至可追溯至明清佛教的一種思想進程：先懷疑禪宗的宗教體驗，繼而懷疑漢傳大乘各宗經典的理論依據，因而形成「回到印度佛教去」的傾向；作者又評價此傾向不可避免地走到一輪追索的盡頭。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00017986,par_00017986_0038,sent_00017986_0038_009,第十二類【附錄】,https://books.masterhsingyun.org/ArticleDetail/artcle17986,1
claim_a97c41b3d646,來自印度、尼泊爾、斯里蘭卡、越南與泰國的女信徒，持續有人到佛光山佛學院修學佛學，並接受完整的具足戒。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00017496,par_00017496_0007,sent_00017496_0007_004,第十二類【附錄】,https://books.masterhsingyun.org/ArticleDetail/artcle17496,1
claim_dde7c4dbacf6,文殊心道禪師被介紹為一位禪者；他多年參究「三界唯心，萬法唯識」，但對心識問題仍不能契會，因而四處行腳參訪、尋師問道。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00005735,par_00005735_0001,sent_00005735_0001_001,第五類【文叢】,https://books.masterhsingyun.org/ArticleDetail/artcle5735,1
claim_460d09465c9b,僧众与信众如车之双轮，既有分工又相互协作，共同住持并弘扬佛教。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00024679,par_00024679_0014,sent_00024679_0014_001,第十二類【附錄】,https://books.masterhsingyun.org/ArticleDetail/artcle24679,1
claim_68482b49294d,三宝与佛法的护持离不开信众。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00005796,par_00005796_0236,sent_00005796_0236_001,第八類【日記】,https://books.masterhsingyun.org/ArticleDetail/artcle5796,1
claim_ae269b317a1e,不受福德，並不是撥無業因功果，而是菩薩心不貪著福德，無校量福德的妄想分別。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00000932,par_00000932_0009,sent_00000932_0009_001,第一類【經義】,https://books.masterhsingyun.org/ArticleDetail/artcle932,1
claim_e24f885c49b5,佛光山封山後因信徒持續請求回山修持，宗務委員會決定自一九九八年三月七日起於每週六、日舉辦假日修道會，定時局部開放；禮懺、禪坐、念佛、朝山、抄經、八關齋戒、佛學講座、頭陀義工、親子營及青少年營是其十門同級課程。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00015317,par_00015317_0025,sent_00015317_0025_001,第六類【傳記】,https://books.masterhsingyun.org/ArticleDetail/artcle15317,1
claim_9d3e77a90f7c,優填王向佛陀請示國王的真實功德；佛陀說《佛為優填王說王法政論經》，列十功德、十過失、五可愛法、五衰損門，並以「若依此實踐正法」為條件，說可稱法王並獲護持、國泰民安、福祚無盡；優填王其後歡喜信受奉行，成為仁君。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00008406,par_00008406_0027,sent_00008406_0027_001,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle8406,1
claim_93689e355d0b,心田不開發（不發心）。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00007562,par_00007562_0017,sent_00007562_0017_001,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle7562,2
claim_64a70d0939c1,因此大師強調，般若並非外來的知識，而是眾生清淨光明的自性，是眾生的本來面目，如六祖大師說：「一切般若智，皆從自性而生。」,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00015650,par_00015650_0014,sent_00015650_0014_004,第十二類【附錄】,https://books.masterhsingyun.org/ArticleDetail/artcle15650,1
claim_54a5221c5d46,引語把值得信仰的對象限定為能夠自度度人、自覺覺人的大善知識，因其能引導信仰者走向正道；這只是整組信仰標準中的「能力強」一項。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00024716,par_00024716_0019,sent_00024716_0019_001,第十二類【附錄】,https://books.masterhsingyun.org/ArticleDetail/artcle24716,1
claim_0ff089e96aca,作者將禪宗衣缽傳承追溯至靈山會上佛陀付囑大迦葉，並稱其經西天二十八祖延至中國六祖；弘忍授記惠能為第六代祖師時又囑咐此後不必再傳衣缽，故惠能臨入涅槃時，法海以問句追問衣法當付何人。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00017985,par_00017985_0066,sent_00017985_0066_002,第十二類【附錄】,https://books.masterhsingyun.org/ArticleDetail/artcle17985,1
claim_843a320b6c50,善導大師在《勸世偈》中以衰老、病苦與無常終將到來說明金玉滿堂和千般快樂不能免除衰殘，並以悲願勸導世人求生西方淨土，主張唯有徑路修行、但念阿彌陀佛。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00011781,par_00011781_0006,sent_00011781_0006_001,第五類【文叢】,https://books.masterhsingyun.org/ArticleDetail/artcle11781,2
claim_7c9980bee15a,《佛祖统纪》第四十五卷被说成记载宋代欧阳修梦游地狱并见十殿阎罗。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00003436,par_00003436_0068,sent_00003436_0068_001,第四類【講演集】,https://books.masterhsingyun.org/ArticleDetail/artcle3436,1
claim_d30bf90b3288,對人多讚美就是廣結善緣、增加福德。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00014199,par_00014199_0010,sent_00014199_0010_001;sent_00014199_0010_002,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle14199,1
claim_cc491c9cd819,聽聞佛法後若依其義理信受奉行，便自然獲得諸佛護佑與大眾歡喜；作者進一步說有佛法者日日是好日並能平安吉祥。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00013603,par_00013603_0008,sent_00013603_0008_001,第五類【文叢】,https://books.masterhsingyun.org/ArticleDetail/artcle13603,1
claim_3c7e11289c37,佛陀宣告眾生皆有佛性，使人肯定自我並建立眾生平等思想，對個人解脫、社會和諧及世界和平皆有貢獻，旨在創造人間幸福安樂、幫助眾生由痛苦此岸至快樂彼岸；作者把這整體作用解釋為佛陀降誕人間示教利喜的本懷。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00015647,par_00015647_0079,sent_00015647_0079_002,第十二類【附錄】,https://books.masterhsingyun.org/ArticleDetail/artcle15647,1
claim_b2c213d92b16,信仰不必然是信仰某一宗教，而是要能信仰自己、對自己有信心,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00011109,par_00011109_0019,sent_00011109_0019_004,第四類【講演集】,https://books.masterhsingyun.org/ArticleDetail/artcle11109,1
claim_938ca6c5af7c,作者主張佛果、佛土要在眾生身上求，人道完成才能成就佛道並達到心淨國土淨；大師因此希望把同體共生、法界圓融落實人間，藉心靈淨化、人際和諧、家庭幸福、民生安樂、社會民主與世界無爭等促進，把淨土建設在人間，並把這稱為人間佛教的終極目標。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00015696,par_00015696_0001,sent_00015696_0001_004,第十二類【附錄】,https://books.masterhsingyun.org/ArticleDetail/artcle15696,1
claim_4fac444aa897,穿衣吃饭与行住坐卧被视为佛陀的示现，其目的不是普通日常动作，而是使怯弱凡夫生起勇猛信心，正如「菩萨留余习，还润诸众生」的比喻。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00000933,par_00000933_0042,sent_00000933_0042_001,第一類【經義】,https://books.masterhsingyun.org/ArticleDetail/artcle933,1
claim_fdecc1a05d8a,唯有透過實踐、力行外在的生態環保,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00003800,par_00003800_0061,sent_00003800_0061_002;sent_00003800_0061_003,第四類【講演集】,https://books.masterhsingyun.org/ArticleDetail/artcle3800,1
claim_72a0f0e9600b,報道把流亡海外的達賴喇嘛與北京雙方對西藏問題都有促成談判的動機列為訪問期間的敏感議題，並把訪客的協會職務及其與達賴喇嘛的交往置於可能調停的語境。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00017441,par_00017441_0005,sent_00017441_0005_001,第十二類【附錄】,https://books.masterhsingyun.org/ArticleDetail/artcle17441,1
claim_66f9d5fccb88,因此「肉身不壞」被判為違背真理的說法。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00005798,par_00005798_0017,sent_00005798_0017_005,第八類【日記】,https://books.masterhsingyun.org/ArticleDetail/artcle5798,1
claim_100f853dcafa,般若的甚深妙理，非口所能宣說，非心所能測度，唯佛與佛乃能知之。⟂S⟂本品借散花之不可思議神變，而彰顯其非思議可及的德用。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00002125,par_00002125_0013,sent_00002125_0013_002;sent_00002125_0013_003,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle2125,1
claim_0b7602ffcc1e,胜鬘夫人以十大愿心在佛前蒙授记，又与夫婿友称王弘扬大乘佛法，引导城中七岁以上童男童女信奉佛法，使国家走向佛化。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00014717,par_00014717_0056,sent_00014717_0056_001,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle14717,1
claim_8d596ddfe1b3,在佛光山出家的，大部分是年輕人，他們都是抱著一種奉獻社會、弘揚佛法、普度眾生的誓願而來到佛光山的。⟂S⟂他們很有修行，很能吃苦耐勞。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00011193,par_00011193_0033,sent_00011193_0033_005;sent_00011193_0033_006,第四類【講演集】,https://books.masterhsingyun.org/ArticleDetail/artcle11193,1
claim_5430e3794d87,必須皈依三寶,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00003702,par_00003702_0124,sent_00003702_0124_001,第四類【講演集】,https://books.masterhsingyun.org/ArticleDetail/artcle3702,1
claim_4eff143bcf01,彌勒又稱梅呾麗耶菩薩、末怛唎耶菩薩，意譯慈氏；其名義由三組帶來源的敘述加以解釋：《一切智光明仙人慈心因緣不食肉經》把彌勒本生說成大婆羅門一切智光明，並引其誓願世世不起殺想、恆不食肉、入白光明慈三昧，乃至成佛後制斷肉戒，故名慈氏；窺基《觀彌勒上生經疏》記法愛國王見比丘入慈三昧而發願學習慈定，並說法愛王就是現在的彌勒、從發心起常號慈氏；《大日經疏》則以慈氏以佛四無量心之慈為首、此慈從如來種姓中生且能令一切世間不斷佛種，解釋其所以稱慈氏。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00002479,par_00002479_0006,sent_00002479_0006_001,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle2479,1
claim_0135fdd6fa22,說話者把「生權時代」界定為：一切有生命的眾生，包括動物與一切有情而且不只限於人類，均有其生存的權利。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00017408,par_00017408_0049,sent_00017408_0049_001,第十二類【附錄】,https://books.masterhsingyun.org/ArticleDetail/artcle17408,1
claim_94ff4c297f6f,《大乘本生心地觀經》的引語記載佛陀告示文殊師利菩薩：此經力量所生的福德難以思議；此經所在的國土豐富安樂、沒有怨敵侵擾，並以家中安置如意珠能生一切殊勝樂具作比喻。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00021756,par_00021756_0003,sent_00021756_0003_006,第五類【文叢】,https://books.masterhsingyun.org/ArticleDetail/artcle21756,1
claim_d0138b962f20,為了度化更多的美籍人士，我指示滿學等人將《佛教叢書‧教理篇》的緣起、三法印、四聖諦、八正道、因果、業、空、中道等章節翻譯一百篇，做為授課的教材。⟂S⟂亦可將《佛光大辭典》的佛學名相翻譯出來，幫助美籍人士對佛學的了解。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00005782,par_00005782_0238,sent_00005782_0238_001;sent_00005782_0238_002,第八類【日記】,https://books.masterhsingyun.org/ArticleDetail/artcle5782,1
claim_544888ebb2ee,大迦葉自述若未跟隨佛陀出家，獨自也能證悟辟支佛果，並稱只有佛陀堪為其師；作者再以有人讚歎孔子之語作類比，反詰若無自己的師父將長陷無明。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00017421,par_00017421_0005,sent_00017421_0005_001,第十二類【附錄】,https://books.masterhsingyun.org/ArticleDetail/artcle17421,1
claim_32594dbb2a74,說話者因建寺願望重大而呼籲十方信徒效法須達長者與鹿母夫人的布施，以捐佛像、獻鐘鼓、發大願、施磚瓦等方式聚少成多；並在大師領導的框架下期望中國佛寺光耀美國、法水西來歐美，號召中華佛子共同參與。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00017420,par_00017420_0158,sent_00017420_0158_001,第十二類【附錄】,https://books.masterhsingyun.org/ArticleDetail/artcle17420,1
claim_f9a58c0e6b35,照見諸法實相，是對諸法的相、性、體、力、作、用、因、緣、果報、本末究竟等皆如實明瞭其為假名施設；因此諸法皆緣起而空無自性。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00017778,par_00017778_0055,sent_00017778_0055_001,第十二類【附錄】,https://books.masterhsingyun.org/ArticleDetail/artcle17778,1
claim_336456366cd2,第一人稱敘述者在佛光山台北道場發起「以粥代茶」，每天免費供應臘八粥，後將其定名為「平安粥」；來客所得一碗粥代表一杯茶，可解渴、解飢，作者並評為方便素食者的善舉。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00005723,par_00005723_0058,sent_00005723_0058_001,第六類【傳記】,https://books.masterhsingyun.org/ArticleDetail/artcle5723,1
claim_32173c42d8fa,受八關齋戒被解釋為讓在家信徒暫學出家人生活；在家生活以擁有家庭、夫妻、兒女、事業與財物為「有」，出家則以放下首飾、金錢而空無所有為「無」，末句只要求比較何者有益，未宣告勝負。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00016261,par_00016261_0005,sent_00016261_0005_001,第四類【講演集】,https://books.masterhsingyun.org/ArticleDetail/artcle16261,1
claim_cdba8a77e089,敘述者說自己愛國家與大眾，主張僧侶只憑關懷報國；只要國家和平安定、社會和諧無爭、人民和好安樂，即使別人辱罵詬病他也心甘情願。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00015534,par_00015534_0010,sent_00015534_0010_001,第五類【文叢】,https://books.masterhsingyun.org/ArticleDetail/artcle15534,1
claim_7d831b5c4b65,一切福德皆不離心念。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00005782,par_00005782_0103,sent_00005782_0103_003,第八類【日記】,https://books.masterhsingyun.org/ArticleDetail/artcle5782,1
claim_7d9e84de654b,依据佛经记载，佛陀宣讲佛法时以助令欢喜、欢喜说法、示教利喜为典范；弟子闻法心生欢喜、愿乐欲闻，大众则以欢喜踊跃、欢喜信受、欢喜奉行、欢喜赞叹及作礼而去表达对佛法的信受。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00003788,par_00003788_0021,sent_00003788_0021_001,第四類【講演集】,https://books.masterhsingyun.org/ArticleDetail/artcle3788,1
claim_caf1a9a24b7b,引文依次列舉諸佛、諸佛法、諸菩薩、諸菩薩法、獨覺及其法、聲聞及其法、出世間、出世間法、眾生與眾生法等範圍，主張唯求一切智、於諸法界心無所著，並把這一完整狀態稱為初發阿耨多羅三藐三菩提心功德。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00008880,par_00008880_0104,sent_00008880_0104_003,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle8880,1
claim_7bfc1e7abd7d,在不違傳統佛教根本教義的前提下，運用現代化的弘法方式作為傳教的方便,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00017775,par_00017775_0057,sent_00017775_0057_003,第十二類【附錄】,https://books.masterhsingyun.org/ArticleDetail/artcle17775,2
claim_48f5de8ca2c8,作者要求禪者不可忘記工作與實務，完成自己須靠自身動員與發心，並應自力更生、遵循「一日不作，一日不食」；有此勤奮修行，參禪悟道便不必擔心沒有希望。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00006614,par_00006614_0011,sent_00006614_0011_003,第五類【文叢】,https://books.masterhsingyun.org/ArticleDetail/artcle6614,1
claim_67f5144cfcd8,佛教是永恆的真理，是救世度人的寶筏,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00010977,par_00010977_0022,sent_00010977_0022_001,第四類【講演集】,https://books.masterhsingyun.org/ArticleDetail/artcle10977,1
claim_143e8ea3aec6,想永斷生死苦惱。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00004154,par_00004154_0030,sent_00004154_0030_002,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle4154,1
claim_06bfeb1cd8ea,所以，人們向神明、諸佛菩薩祈求富貴與平安時，最重要的是所求必須合乎因果關係。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00020687,par_00020687_0348,sent_00020687_0348_002,第六類【傳記】,https://books.masterhsingyun.org/ArticleDetail/artcle20687,1
claim_44141e362cfc,「慈悲」不是佛教徒的專利，而是一切眾生共有的財富。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00016308,par_00016308_0082,sent_00016308_0082_001,第四類【講演集】,https://books.masterhsingyun.org/ArticleDetail/artcle16308,1
claim_6957e9f58931,1994年，星雲大師在南非南華寺为郭拉、福度、畢甘度等十名非洲原住民主持剃度典礼,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00015688,par_00015688_0032,sent_00015688_0032_002,第十二類【附錄】,https://books.masterhsingyun.org/ArticleDetail/artcle15688,1
claim_497bc21aac3d,作者先引《金剛經》否定以色相或音聲見如來，繼而把佛陀的生命解釋為以正法為身、淨慧為命，並以平等自性為法身、明白因果生死及諸法性空緣起為智慧；最後以心、佛、眾生三無差別和人人具有佛性推出人人皆應以正法為身、淨慧為命。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00016202,par_00016202_0006,sent_00016202_0006_001,第四類【講演集】,https://books.masterhsingyun.org/ArticleDetail/artcle16202,1
claim_59777cccc2af,求證涅槃、找回清淨的自性而能證悟,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00003985,par_00003985_0011,sent_00003985_0011_004,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle3985,1
claim_4d001dd07029,本句說佛教教主釋迦牟尼佛出生於紀元前四六三年四月八日，降誕地是被稱為世界四大文化古國之一的印度，並稱此事在中外歷史上均有記載。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00006967,par_00006967_0003,sent_00006967_0003_001,第六類【傳記】,https://books.masterhsingyun.org/ArticleDetail/artcle6967,1
claim_1afa09911659,獲日本佛教大學博士學位的楊白衣居士教授《俱舍論》，並出版《俱舍、成實宗史觀》《印度佛教概說》等著作；他是台灣高雄人，生於一九二四年，其夫人楊林寶璧曾參與佛光山編藏工作並協助日文資料翻譯。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00007444,par_00007444_0027,sent_00007444_0027_001,第六類【傳記】,https://books.masterhsingyun.org/ArticleDetail/artcle7444,1
claim_7703eea08ec0,作者說世間一切有為法遷流不住、剎那生滅且無法常住安穩；因此身心受到無常逼惱而慨嘆「世事無常」，並把這種處境稱為「行苦」。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00000425,par_00000425_0008,sent_00000425_0008_002,第二類【人間佛教論叢】,https://books.masterhsingyun.org/ArticleDetail/artcle425,1
claim_8d4ff95e7e02,佛光山十大性格包括國際性、人間性、大眾性、教育性、文化性、慈濟性、喜悅性、菩薩性、融和性與包容性；國際佛光會成立後，大師又揭櫫以世界觀弘法、人間性建淨土、慈悲心普利大眾、正覺智引導信徒四大宗旨，作者據此說大師持續推動國際佛教。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00015688,par_00015688_0006,sent_00015688_0006_002,第十二類【附錄】,https://books.masterhsingyun.org/ArticleDetail/artcle15688,1
claim_248392ca7bc0,佛教觀點認為財富的獲得應由培福修德、廣結善緣而來，一切都有因緣果報關係；因此寺院經濟管理者須有因果觀念與常住觀念，並遵守權錢分立、以智慧莊嚴世間而非以金錢堆砌、運用財富而不受財富支配等原則。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00000791,par_00000791_0163,sent_00000791_0163_001,第二類【人間佛教論叢】,https://books.masterhsingyun.org/ArticleDetail/artcle791,1
claim_4dc308d6fcb4,作者把佛陀當年在靈山會「拈花微笑」的用意解釋為：希望學佛者放下對各種現象的執著，並把握當下的禪機。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00021782,par_00021782_0007,sent_00021782_0007_001,第五類【文叢】,https://books.masterhsingyun.org/ArticleDetail/artcle21782,1
claim_86ace3a3ca14,「臘八粥……裡頭的胡蘿蔔、蓮子等」明示蓮子是臘八粥的食材，父項、成員與方向完整；Stage264E的practice_has_component只適用修持或實踐，現有註冊表沒有食品到食材的組成契約。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00010909,par_00010909_0058,sent_00010909_0058_001,第四類【講演集】,https://books.masterhsingyun.org/ArticleDetail/artcle10909,1
claim_0777873e884a,所謂精進，就是在學習的路上精進，在服務付出的路上精進，若是停滯，必然會運用所擁有的財富、地位、權勢開始傲慢凌人，則煩惱畢至，種種貪慾之魔考來襲，此時必須再度覺悟以返回初衷，才能摧伏煩惱，離開執著、糾纏、衝突、鬥爭的地獄。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00017798,par_00017798_0054,sent_00017798_0054_005,第十二類【附錄】,https://books.masterhsingyun.org/ArticleDetail/artcle17798,1
claim_1a2ef8a0899f,大師在《往事百語》中分享其實踐體證，指出：「忍耐」並不是膽怯，而是在面對生死存亡、榮辱毀譽時，能打從心裡發出無比的勇氣，堅守理想。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00024086,par_00024086_0137,sent_00024086_0137_001,星雲大師人間佛教傳燈錄,https://books.masterhsingyun.org/ArticleDetail/artcle24086,1
claim_877171b17b25,僧團能和樂清淨,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00009330,par_00009330_0011,sent_00009330_0011_001,第一類【經義】,https://books.masterhsingyun.org/ArticleDetail/artcle9330,1
claim_78bebfa7133e,上元元年，唐高宗敕令京城十大德為法藏授具足戒；法藏因而正式成為比丘僧，又獲賜《華嚴經》中賢首菩薩之名作稱號，故一般亦稱「賢首大師」。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00002003,par_00002003_0007,sent_00002003_0007_001,第三類【教科書】,https://books.masterhsingyun.org/ArticleDetail/artcle2003,1
claim_fa73b55d16d3,作者主張善用生活中所遇事物作為修行，例如把一切音聲轉成念阿彌陀佛的音聲；並以乘坐汽車、火車時把每支電線桿當作念珠、逐支念阿彌陀佛作為個人例證。,ContextualInterpretiveProposition,InterpretiveClaim,contextual_interpretive_proposition,doc_00021719,par_00021719_0008,sent_00021719_0008_002,第五類【文叢】,https://books.masterhsingyun.org/ArticleDetail/artcle21719,1
